"","county_fips","trump_votes","all_votes","state","pc_trump","pc_hs_grad","unemploy_rate","median_income","pc_uninsured","pc_male","pc_under_18","pc_over_65","pc_black","pc_latin","med_inc_000s"
"2265",42095,83854,170942,"PA",49.0540651215032,65.8,4.6,73088,4.5,49.2,19.9,19,8,13.7,73.088
"2266",42097,28952,42283,"PA",68.4719627273372,50.6,4.2,49273,4.4,50.5,19.6,21.2,3.7,3.7,49.273
"2267",42099,18293,24652,"PA",74.2049326626643,54.8,3.4,70660,9.1,50.7,21.5,18.4,1.7,2.1,70.66
"2268",42101,132740,741377,"PA",17.9045209117628,68.2,8.8,49127,7.6,47.3,21.7,13.7,43.8,15.1,49.127
"2269",42103,19213,32554,"PA",59.0188609694661,66.2,7.8,67495,5.5,50.7,17.8,22.2,7.9,11.2,67.495
"2270",42105,7239,9064,"PA",79.8654015887026,53.9,6.8,47696,6.7,50.1,20.4,24,1.1,1.4,47.696
"2271",42107,48871,70603,"PA",69.2194382674957,54.1,5.2,53703,5.2,51.3,19.7,20.4,4,4.8,53.703
"2272",42109,13983,19140,"PA",73.0564263322884,55.4,2.5,60227,10.6,49.9,20.8,18.9,1.7,2.2,60.227
"2273",42111,31466,40543,"PA",77.611424906889,51.3,4.8,51255,5.9,52.2,18.1,22.2,3.4,1.5,51.255
"2274",42113,2619,3595,"PA",72.8511821974965,53.5,5,49830,7,52.4,10.7,28,2.9,3.5,49.83
"2275",42115,15207,21752,"PA",69.9108127988231,54.1,6.1,55788,6,50,18.7,23.5,1.1,1.7,55.788
"2276",42117,15742,21075,"PA",74.6951364175564,55.3,5.2,51838,6.9,49.8,19.9,22,1.3,1.3,51.838
"2277",42119,12356,20115,"PA",61.4267959234402,59,2.9,56824,9.5,54.9,17.8,18.2,7.4,6,56.824
"2278",42121,18569,26528,"PA",69.997738238842,52,6.6,51405,5.6,49.4,19.3,22.5,1.9,1.1,51.405
"2279",42123,14237,20650,"PA",68.9443099273608,54.8,4.4,52034,4.7,50,19.4,22.9,1.1,1.1,52.034
"2280",42125,72080,118478,"PA",60.8382990935026,62.6,5.4,65478,3.7,49.1,19.5,20.5,4.5,1.8,65.478
"2281",42127,18637,28089,"PA",66.3498166542063,57.6,5.1,55572,5.6,53.1,16.6,24,3.9,4.6,55.572
"2282",42129,130218,204697,"PA",63.615001685418,64.1,4.7,61398,3.2,48.9,18.3,22.7,3.6,1.2,61.398
"2283",42131,9936,14858,"PA",66.8730650154799,53.8,4.9,60075,4.6,50.2,19.6,21.2,2.4,2,60.075
"2284",42133,146733,238471,"PA",61.5307521669301,60.8,4.6,68940,5,49.4,22.1,17.5,7.8,7.8,68.94
"2285",44001,9745,28415,"RI",34.2952665845504,79.9,3.4,85413,2.1,48,18.7,19.9,2.1,3.1,85.413
"2286",44003,42001,93093,"RI",45.1172483430548,71.2,4.3,75857,3,48.4,18.8,18.9,3.1,5.4,75.857
"2287",44005,15722,46148,"RI",34.0686486955014,79.8,5.8,84282,3.5,49.4,16.7,22.2,5.5,5.9,84.282
"2288",44007,102551,272667,"RI",37.6103452196269,69.4,5.9,62323,5.3,48.7,20.6,15.3,12.3,23.4,62.323
"2289",44009,29818,76060,"RI",39.2032605837497,77.9,5.9,86970,2.4,48.3,16.5,20.7,2.1,3.3,86.97
"2290",45001,8215,12433,"SC",66.0741574841149,64.6,5,43090,11.6,48.2,20.2,21.6,28.3,1.6,43.09
"2291",45003,51589,85185,"SC",60.561131654634,68.1,7.3,53385,9.7,48.1,21.7,19.3,26.4,5.8,53.385
"2292",45005,835,3593,"SC",23.2396326189814,60,12.9,26074,11.7,54.2,19,20.3,73.7,3.4,26.074
"2293",45007,67565,96093,"SC",70.3120934927622,69.8,5.5,53598,10.2,48.2,22.8,18,17.4,3.8,53.598
"2294",45009,2417,6482,"SC",37.2878741129281,68,7,42830,12.4,49.6,19.7,21.7,60.7,2.1,42.83
"2295",45011,5492,10321,"SC",53.2118980718923,65.1,6.6,37572,11.4,48.1,23.5,18.4,46,2.5,37.572
"2296",45013,53194,97835,"SC",54.3711350743599,78.1,4.5,71430,9.4,49,18.6,27.2,18.9,11.1,71.43
"2297",45015,57397,104458,"SC",54.9474429914415,69.9,4.3,65443,10.5,49.7,23.8,13.9,25.7,6.8,65.443
"2298",45017,4305,8291,"SC",51.9237727656495,63.2,6.5,49844,10.4,48.3,19.1,22.8,40.7,3.9,49.844
"2299",45019,93297,218857,"SC",42.629205371544,78.3,3.7,67182,10.3,48.4,19.6,16.4,27.3,5.2,67.182
"2300",45021,18043,25270,"SC",71.4008705975465,63.8,6.5,37787,11,48.4,23,16.6,21.7,4.5,37.787
"2301",45023,8660,15757,"SC",54.9597004505934,59.2,4.9,43985,10.7,48.5,22.4,18.5,38,2.1,43.985
"2302",45025,11297,18876,"SC",59.8484848484849,60.8,9.4,41937,11.5,48.7,22.2,18.4,33.9,4.4,41.937
"2303",45027,8361,16733,"SC",49.967130819339,63.6,11.5,43881,10.3,49.5,19.2,23.6,47.8,3.2,43.881
"2304",45029,10440,19283,"SC",54.1409531711871,55.8,7,36748,12.7,47.8,22.5,19.9,38.9,3.5,36.748
"2305",45031,16832,32417,"SC",51.9233735385754,63.2,8,37141,9.1,47.1,22.2,18.9,42.3,2.1,37.141
"2306",45033,6582,13101,"SC",50.2404396610946,61.5,6.4,36429,13.1,47,25.2,16.4,48.5,2.8,36.429
"2307",45035,41913,77278,"SC",54.2366520872693,73.9,5.7,63501,10.4,48.7,24.5,13.9,26.9,5.6,63.501
"2308",45037,8184,13304,"SC",61.5153337342153,64.2,7,52491,8.9,53.5,18.1,19,35.9,6,52.491
"2309",45039,4625,12136,"SC",38.109756097561,60.6,5,43861,8.9,47.6,19.1,21.6,58.5,2.3,43.861
"2310",45041,32615,64510,"SC",50.5580530150364,67.6,5,49645,9.8,46.8,23.7,16.9,43.6,2.7,49.645
"2311",45043,20487,36668,"SC",55.8716046689211,72.9,6.9,52488,10.9,47.3,18.2,27.8,31.5,3.1,52.488
"2312",45045,150021,258155,"SC",58.1127617129244,76.5,4,62422,10.4,48.5,23.1,15.8,19.1,9.4,62.422
"2313",45047,19431,32006,"SC",60.7104917827907,68.1,6.1,41081,10.1,46.6,22.6,18.6,33,6.2,41.081
"2314",45049,3906,9305,"SC",41.9774314884471,58.3,8.1,38178,10.3,51.8,21.6,18.8,53.9,3.9,38.178
"2315",45051,118821,179744,"SC",66.1056836389532,67.8,6,51570,13.8,48.3,18,24.1,14,6.1,51.57
"2316",45053,7078,14394,"SC",49.1732666388773,62.8,7.6,45924,15.7,50.2,20.1,19.6,42.4,13.4,45.924
"2317",45055,20471,33629,"SC",60.8730559933391,63.3,6.3,53980,10,48.7,23,18.6,25,4.7,53.98
"2318",45057,30312,49868,"SC",60.7844710034491,71.5,6.6,65421,8.4,48.4,21.6,20.9,22.5,5.6,65.421
"2319",45059,20004,30488,"SC",65.6127000787195,64.9,6.8,44374,12,48.6,21.9,18.5,26,5.1,44.374
"2320",45061,3008,8431,"SC",35.6778555331515,60.2,7.3,32851,10.4,51,19.2,18.6,65.1,2.5,32.851
"2321",45063,92817,144568,"SC",64.2030048143434,72.3,4.8,62740,9.7,48.7,23.1,15.9,16.2,6.1,62.74
"2322",45065,2958,5697,"SC",51.9220642443391,65.7,5.7,47402,5.4,55.7,11.9,34.5,46.9,1.2,47.402
"2323",45067,5711,14704,"SC",38.8397714907508,56.8,8.4,30791,13.8,46,23.1,19.7,57.4,2.9,30.791
"2324",45069,5044,11446,"SC",44.0677966101695,55.4,10,31528,15.5,51.1,20.1,17.8,52.3,3.3,31.528
"2325",45071,11443,18631,"SC",61.4191401427728,64.6,5,46038,9.3,48.3,21.7,19.8,31.5,7.7,46.038
"2326",45073,29698,40668,"SC",73.0254745746041,71.3,6.1,49691,10.9,49.3,19.9,23.2,8.6,5.5,49.691
"2327",45075,13603,41205,"SC",33.0129838611819,67.8,9.9,36802,10.4,46.7,22,19.6,62.6,2.3,36.802
"2328",45077,42907,57546,"SC",74.5612205887464,71.4,5,51032,8.6,49.9,18.9,16.4,7.8,3.8,51.032
"2329",45079,58313,193822,"SC",30.0858519672689,78,6.1,54441,9.3,48.4,21.5,12.7,49.4,5.3,54.441
"2330",45081,6210,9274,"SC",66.9613974552512,65.8,4.4,43410,16.1,50.2,21.8,19.8,25.8,15.4,43.41
"2331",45083,93560,148655,"SC",62.9376744811813,69.3,5.4,53757,10.4,48.5,23.2,16.2,21.7,7,53.757
"2332",45085,21000,48920,"SC",42.9272281275552,68.5,8.5,46570,11.4,48.4,24,16.4,48.9,4.1,46.57
"2333",45087,8183,13257,"SC",61.7258806668175,60,7.7,41117,10.3,47.6,21.3,19.9,33.8,1.6,41.117
"2334",45089,5532,15985,"SC",34.6074444791993,56.2,5,35681,10,47.4,20.8,20.7,65,2.3,35.681
"2335",45091,82727,144050,"SC",57.4293648038875,75,5,68555,8.5,48.2,24.2,14.4,20.2,5.7,68.555
"2336",46003,1052,1405,"SD",74.8754448398576,63.7,0.3,65132,8.7,52.8,27.2,18.2,2.6,6.9,65.132
"2337",46005,4808,7081,"SD",67.9000141222991,66,2.3,53461,9.3,50.8,27,18.4,1.8,10.7,53.461
"2338",46007,694,1183,"SD",58.6644125105664,71,9.4,41887,23.9,47.2,35.6,12.4,1.3,8.5,41.887
"2339",46009,2235,3001,"SD",74.4751749416861,65.3,4.2,50195,6.1,59.2,19.1,20.7,2,2.8,50.195
"2340",46011,8000,14567,"SD",54.9186517470996,74.9,3.9,57471,5.5,51.1,20.7,12,2,3.4,57.471
"2341",46013,10580,17547,"SD",60.2952071579187,69.9,2.2,61816,7.1,49.1,23.8,17.8,2.6,3.2,61.816
"2342",46015,1750,2490,"SD",70.281124497992,65.9,1.6,57181,6.6,49.7,25.4,18.3,1.2,2.8,57.181
"2343",46017,183,549,"SD",33.3333333333333,62.2,22,35000,40.4,53.3,38.4,7.7,0.1,7.7,35
"2344",46019,3731,4802,"SD",77.6967930029155,57.3,5.8,49353,14.2,49.2,24.7,19.6,1,3.8,49.353
"2345",46021,747,873,"SD",85.5670103092783,69.2,0.8,54228,1.5,54.2,20.7,25.2,0.3,1.6,54.228
"2346",46023,2552,3783,"SD",67.4596880782448,64,8.4,52348,19.3,49.7,29.6,18.4,0.7,3.7,52.348
"2347",46025,1373,1850,"SD",74.2162162162162,57.5,3.5,50709,5.7,51.2,26.9,21.4,0.3,3.6,50.709
"2348",46027,2456,5698,"SD",43.1028431028431,78.1,8.5,51447,7.2,49,16.9,12,2.5,3.1,51.447
"2349",46029,8958,13161,"SD",68.0647367221336,64.1,2.6,57885,7.2,50,24.1,17.4,1,3,57.885
"2350",46031,647,1283,"SD",50.4286827747467,65.5,24.2,36705,24.1,50.3,36.7,11.1,0.3,0.4,36.705
"2351",46033,3852,5494,"SD",70.1128503822352,63.2,5.4,64556,7.3,50.4,14.7,30.6,0.8,3.8,64.556
"2352",46035,5613,8454,"SD",66.3946061036196,67.7,2.1,48267,7.6,48.9,23.1,18.6,2,3.3,48.267
"2353",46037,1869,2964,"SD",63.0566801619433,63.8,1.6,46753,9.6,51,21.8,26,0.9,2.2,46.753
"2354",46039,1699,2350,"SD",72.2978723404255,64.9,1.3,67396,7.6,52,23.6,21.5,0.1,3.5,67.396
"2355",46041,790,1966,"SD",40.1831129196338,65,21.4,45859,25.8,51,36.9,9.5,0.3,4.3,45.859
"2356",46043,1468,1707,"SD",85.9988283538371,68.6,0.6,61793,15.6,49.4,24.3,23.5,0,0.8,61.793
"2357",46045,1538,1985,"SD",77.4811083123426,65.9,1.7,64896,5.8,52.8,25.4,18.4,0.4,1.1,64.896
"2358",46047,2878,4042,"SD",71.2023750618506,63.1,2.3,51383,11.5,51.8,17.3,29.1,0.1,2.1,51.383
"2359",46049,964,1182,"SD",81.5566835871404,72,5.1,49423,6,46.3,21.2,28.9,0.7,0.2,49.423
"2360",46051,2618,3745,"SD",69.9065420560748,62.3,2.2,65327,8.5,52.2,22,21,0.8,4.6,65.327
"2361",46053,1771,2258,"SD",78.4322409211692,64.6,2.3,44706,9.6,51.8,23.8,24.7,0,2.1,44.706
"2362",46055,1026,1137,"SD",90.2374670184697,57.1,1.5,40673,9.1,45.3,28.8,22.5,0.1,0.5,40.673
"2363",46057,2372,3083,"SD",76.938047356471,59.6,2.3,67626,8.4,51.5,31.8,15.8,0.8,4.8,67.626
"2364",46059,1433,1836,"SD",78.0501089324619,68,0,58333,3.1,50.8,21.3,25.6,0.4,1.6,58.333
"2365",46061,1793,2388,"SD",75.0837520938023,65,2.3,63750,4.5,50.1,30.6,15.4,0.1,0,63.75
"2366",46063,748,813,"SD",92.0049200492005,65.2,0.9,61111,7,56.5,20.6,18.6,0.3,2.6,61.111
"2367",46065,5522,8723,"SD",63.3039092055485,72.3,1.8,69575,6.3,49.2,24,17,0.3,3.4,69.575
"2368",46067,2944,3767,"SD",78.1523758959384,67.5,2.3,61290,4.9,48.9,24.9,22.9,0.7,2.4,61.29
"2369",46069,564,710,"SD",79.4366197183099,64.9,0.5,59844,4.2,50.6,20.3,24.9,2.7,1,59.844
"2370",46071,738,1115,"SD",66.1883408071749,61.9,9.3,24549,26.9,48.6,31.9,13.9,0.4,0.5,24.549
"2371",46073,721,1006,"SD",71.6699801192843,58.5,0.3,49265,5.2,49.8,21.3,30.8,0,4.6,49.265
"2372",46075,498,599,"SD",83.1385642737897,58.5,2.4,46688,11,47.8,25,19.4,1.7,0,46.688
"2373",46077,1904,2779,"SD",68.5138539042821,61.4,1,61316,5.4,51.3,22.6,23,0,2.4,61.316
"2374",46079,3681,5873,"SD",62.6766558828537,72.1,3.3,63165,5,52,20.5,21.7,1.3,2.6,63.165
"2375",46081,8753,13828,"SD",63.2991032687301,73.6,2.7,52146,9.8,49.5,17.6,21.8,1.2,3.4,52.146
"2376",46083,19617,32396,"SD",60.553772070626,74.3,2.7,84260,4.7,49.3,27.8,12.8,2.3,2.3,84.26
"2377",46085,1042,1597,"SD",65.2473387601753,64.3,6.2,54484,16.6,52.5,28.7,16.1,0.3,2.5,54.484
"2378",46087,2068,2900,"SD",71.3103448275862,64.8,2.5,66208,8.7,50.3,27.6,18.6,1,4,66.208
"2379",46089,1075,1324,"SD",81.1933534743202,66.3,1.7,51379,7.3,47.9,21.7,30.1,2.2,1.9,51.379
"2380",46091,1287,2178,"SD",59.0909090909091,68.9,2.6,68056,7.3,51.9,23.2,21.8,0.9,8.1,68.056
"2381",46093,9875,13670,"SD",72.2384784198976,69.9,2.5,62275,11.7,51.9,22.8,15.3,2.6,4.4,62.275
"2382",46095,449,769,"SD",58.3875162548765,60.5,10.1,33882,37.1,48.7,28.5,15.4,1.4,0.3,33.882
"2383",46097,787,1138,"SD",69.1564147627416,57.8,1.2,53135,5.8,50.7,24.4,20.8,1.5,1.9,53.135
"2384",46099,49249,92326,"SD",53.3425037367589,73.8,2.6,63699,7.7,50.4,25.3,13.1,7.5,5.2,63.699
"2385",46101,1951,3206,"SD",60.8546475358702,68.7,2.5,61894,7.5,51.3,25.4,19.1,1.6,4.5,61.894
"2386",46102,297,3200,"SD",9.28125,74.9,16.3,31423,37.7,48.5,36.7,7.1,0.1,3.9,31.423
"2387",46103,35063,57518,"SD",60.9600472895441,71,4.1,58278,11.1,50.6,23.1,18.1,2.9,5.4,58.278
"2388",46105,1401,1669,"SD",83.9424805272618,65.7,1.4,61815,9.2,51.2,22.4,24.4,0,0.7,61.815
"2389",46107,1139,1380,"SD",82.536231884058,61.9,1,57120,6.4,49.4,22.3,28,0.9,1.3,57.12
"2390",46109,2404,4307,"SD",55.8161133039238,64.3,5.9,50877,20.8,50.9,26.9,19.9,1.4,3.7,50.877
"2391",46111,905,1185,"SD",76.3713080168776,57.8,1.6,55398,7.9,50.5,24.5,19.7,0,4.3,55.398
"2392",46115,2104,3163,"SD",66.5191274106861,65.7,2.7,62125,5.6,50.9,23.9,20.9,0.7,3.3,62.125
"2393",46117,1203,1652,"SD",72.8208232445521,63.9,0,71602,4.1,54.9,20.2,23,0,4.8,71.602
"2394",46119,726,930,"SD",78.0645161290323,64,0.6,60508,2.9,54.9,19.2,26.1,1.5,1.2,60.508
"2395",46121,532,2539,"SD",20.9531311539976,65.4,10.7,24102,29.1,49.3,41.9,7.4,0,3.9,24.102
"2396",46123,2161,2696,"SD",80.1557863501484,58.3,5.2,54054,8.4,49.6,23.3,22.4,0.1,1.5,54.054
"2397",46125,3290,4548,"SD",72.339489885664,67.9,2.4,63062,5.9,49.9,24.4,20.8,0.9,2.4,63.062
"2398",46127,5944,8855,"SD",67.1259175607002,71.1,2.3,74006,6.2,50.7,24.3,17.7,1.6,3.5,74.006
"2399",46129,1966,2580,"SD",76.2015503875969,59.4,4.9,51481,8.6,48.8,22.9,23.3,4.1,2.3,51.481
"2400",46135,6581,10900,"SD",60.3761467889908,67.8,2.2,61878,8.5,51.6,21.2,19,2.5,5,61.878
"2401",46137,404,906,"SD",44.5916114790287,58.4,30.4,36615,28.7,49.6,28.7,10.1,0.1,3.4,36.615
"2402",47001,23184,35570,"TN",65.178521225752,65.7,5.5,52338,8.9,48.8,21.1,19.9,5,3.1,52.338
"2403",47003,14354,19088,"TN",75.199077954736,59.3,4.4,52973,11.3,49.2,25.5,14.9,8.5,12.7,52.973
"2404",47005,5668,7260,"TN",78.0716253443526,53.1,7.2,39019,7.7,49.3,19.8,23.9,0.9,2.4,39.019
"2405",47007,4725,5758,"TN",82.0597429663078,55.6,7.5,49382,16.4,59.9,15.1,18.2,8.2,2.6,49.382
"2406",47009,47369,66609,"TN",71.1150144875317,64.6,4.8,60301,9.2,48.5,20.2,20.2,3.7,3.5,60.301
"2407",47011,35204,45865,"TN",76.7556960645372,67.7,5.4,51872,10.9,48.6,21.9,17.1,6.1,6.4,51.872
"2408",47013,12331,14933,"TN",82.5755039174982,61.1,10.2,41769,11,49.1,20.5,20.5,1,1.5,41.769
"2409",47015,5190,6557,"TN",79.1520512429465,54.2,3,52518,11.4,49.5,21.4,18,2.6,2.3,52.518
"2410",47017,9205,11905,"TN",77.3204535909282,57.2,4,42877,10.3,49.5,21.5,19.9,11.7,2.8,42.877
"2411",47019,19584,24492,"TN",79.9608035276825,62,5.9,40820,12.1,48.9,18.3,21.7,2,2,40.82
"2412",47021,14438,20260,"TN",71.2635735439289,61.2,4.3,63988,9.4,49.9,22,15,2.8,3.3,63.988
"2413",47023,5952,7584,"TN",78.4810126582278,57.6,7.3,53336,12.5,48,22,17.3,10.9,2.7,53.336
"2414",47025,10604,12945,"TN",81.915797605253,63.1,7.2,37954,7.9,48.6,18.7,19.6,1.5,1.3,37.954
"2415",47027,2733,3506,"TN",77.9520821448945,52.1,5.3,32064,9.2,48.5,20.6,24,3.3,1.6,32.064
"2416",47029,12162,14859,"TN",81.8493842115889,51.9,8.6,38530,12,48.8,20.4,21.3,2.8,2.6,38.53
"2417",47031,17883,24282,"TN",73.6471460340993,61.7,4.4,51030,9.8,49.1,23.9,17.2,5.3,4.6,51.03
"2418",47033,4673,6114,"TN",76.4311416421328,59.1,4.2,47581,12,48.1,23.7,18.9,14.8,10.8,47.581
"2419",47035,25168,32279,"TN",77.9701973419251,60.9,6.2,49423,8.9,48.9,17.5,30.8,1.1,3,49.423
"2420",47037,100218,309658,"TN",32.3640919982691,78.6,4.7,62515,11.6,48.2,20.8,12.3,28.4,10.3,62.515
"2421",47039,4229,5241,"TN",80.6907078801755,56.8,8,40389,7.9,49.3,20.9,24.5,4.4,3.3,40.389
"2422",47041,6672,8513,"TN",78.3742511453072,61.8,4.9,44389,9.9,50.5,21.8,18.8,2.3,8.2,44.389
"2423",47043,17643,24323,"TN",72.5362825309378,59.7,3.5,57804,10.3,49.3,23,16,5.4,3.7,57.804
"2424",47045,11768,15079,"TN",78.0423104980436,64,6.2,45042,8.4,48.5,23.8,17.5,15.8,3.5,45.042
"2425",47047,15690,22984,"TN",68.2648799164636,66.6,6.4,63618,8.3,49.4,19.1,21.3,28.1,2.8,63.618
"2426",47049,7441,8729,"TN",85.2445870088212,58.8,6.3,40203,7.2,50.1,20.9,21.4,0.8,1.6,40.203
"2427",47051,13987,19132,"TN",73.1078820823751,57.9,4,47777,9.1,49,20,20,6,3.5,47.777
"2428",47053,16259,22335,"TN",72.7960599955227,61.2,5.8,45557,9.2,48,24.2,17.8,19.6,2.8,45.557
"2429",47055,9784,13203,"TN",74.1043702188896,55.4,5.4,49815,8.9,49,20.8,20,12.2,2.8,49.815
"2430",47057,8565,10134,"TN",84.5174659561871,58.7,5.2,44703,10.4,48.9,19.9,20.7,0.5,3.4,44.703
"2431",47059,22259,28087,"TN",79.2501869192153,57.3,5,43150,9.3,49,19.4,21.9,3.7,3,43.15
"2432",47061,4802,5855,"TN",82.0153714773698,57.4,8,43116,13,49.5,21.9,20.8,0.9,1.3,43.116
"2433",47063,18811,24631,"TN",76.3712394949454,61.7,7.7,43151,11.8,49,23.2,18.1,5.7,11.8,43.151
"2434",47065,92108,171113,"TN",53.8287564358056,73.8,4.6,56606,9.2,48.3,20.8,17.6,20.3,5.8,56.606
"2435",47067,2372,2744,"TN",86.4431486880466,58.1,12,28234,9.5,49.7,21.3,21.1,0.7,1.8,28.234
"2436",47069,5760,10063,"TN",57.2393918314618,54.3,13.1,39636,10.9,55.1,18.8,18.1,42.8,1.8,39.636
"2437",47071,9559,11538,"TN",82.8479805858901,58,4.6,42285,12.2,48.7,20.2,22.6,4,2.5,42.285
"2438",47073,20405,24824,"TN",82.1986786980342,57.7,7.6,45318,8.8,48.9,19.8,20.9,1.8,1.6,45.318
"2439",47075,3343,7439,"TN",44.9388358650356,52.6,5.8,38994,12.3,47.2,22.5,18.5,51.7,4.3,38.994
"2440",47077,9797,12020,"TN",81.5058236272879,54.3,7.7,44534,9.6,49.4,22.7,18.2,9.9,2.5,44.534
"2441",47079,11239,15047,"TN",74.6926297600851,53.5,4.7,41037,9.4,47.7,20.5,23.1,9.2,2.6,41.037
"2442",47081,7577,9832,"TN",77.0646867371847,52.6,3.3,47457,9.1,52.8,21,17,5.5,2.6,47.457
"2443",47083,2718,3686,"TN",73.7384698860553,57.2,5.8,43521,8.4,50.2,21.7,20.6,5.8,1.5,43.521
"2444",47085,6120,8236,"TN",74.3079164643031,53.1,9.1,48411,8.1,49.2,21.6,19.4,4.1,2.5,48.411
"2445",47087,4118,5323,"TN",77.362389629908,53.7,7.6,35880,12.6,50.1,18.2,22.5,1.3,2.2,35.88
"2446",47089,18651,23616,"TN",78.9761178861789,61.7,6.2,51899,10.3,49.2,19.6,19.9,2.5,3.6,51.899
"2447",47091,6468,7801,"TN",82.9124471221638,59,3,38090,12.7,53.7,16.9,22.8,3.8,2.1,38.09
"2448",47093,124540,220556,"TN",56.466384954388,75.3,4.2,59250,7.7,48.6,21,15.8,9.9,4.4,59.25
"2449",47095,1492,2034,"TN",73.3529990167158,56.7,12.4,34230,15.6,64.2,14.4,15.4,29.7,2.5,34.23
"2450",47097,5674,8965,"TN",63.2905744562186,55.6,7,41905,9.8,51.2,22.7,15.7,35.7,2.6,41.905
"2451",47099,15334,18718,"TN",81.9211454215194,56,8.2,43734,14.2,49.1,25,17.6,2.4,2.4,43.734
"2452",47101,4474,5609,"TN",79.7646639329649,55.7,4.5,36977,9.8,49.3,21.4,21.1,1.7,2.4,36.977
"2453",47103,12281,15608,"TN",78.6840082009226,58.5,3.8,53923,7.8,49.5,22.3,19.1,7.7,3.6,53.923
"2454",47105,21713,29347,"TN",73.9871196374417,69.4,3.6,61664,10,49.1,19.4,26.3,1.9,9.1,61.664
"2455",47107,18198,22844,"TN",79.6620556820172,61.6,6.2,46872,10.4,48.5,21.1,19.8,4.9,4.2,46.872
"2456",47109,9093,11275,"TN",80.6474501108648,54.4,6.9,40327,9.5,48.7,21.7,21,6.8,2.2,40.327
"2457",47111,8096,9487,"TN",85.3378307157163,51.3,4.4,38080,10.1,49.1,25,15.7,1.6,5.2,38.08
"2458",47113,23943,42950,"TN",55.7462165308498,65.6,6.7,48396,10.3,47.3,22.4,16.9,38.8,4,48.396
"2459",47115,9911,13256,"TN",74.7661436330718,59.8,5.2,50059,8.5,49,21,19.4,4.7,1.9,50.059
"2460",47117,11043,14878,"TN",74.2236859792983,60,6.4,55299,7.8,49.4,23.3,16.1,7.3,5.6,55.299
"2461",47119,31464,46657,"TN",67.4368261997128,65.2,3.8,60567,9.3,48.3,23.3,16.2,13.3,6.1,60.567
"2462",47121,4467,5532,"TN",80.7483731019523,55.3,8.9,50733,11.2,49.4,20.3,21.5,2.1,2.2,50.733
"2463",47123,16783,20797,"TN",80.6991392989374,59.9,6.9,45576,9.9,49.3,21.4,21.2,2.7,4.4,45.576
"2464",47125,42187,76758,"TN",54.9610464055864,72.9,6,60878,7.9,49.9,26.8,9.3,23,10.3,60.878
"2465",47127,2888,3539,"TN",81.6049731562588,57.9,3.9,63762,8.1,49.6,19.3,21.1,1.9,0,63.762
"2466",47129,6930,8228,"TN",84.2245989304813,54.1,7.7,41701,11.9,54.5,19.2,18,6.3,1.4,41.701
"2467",47131,10790,13521,"TN",79.8017898084461,55.2,6.2,39985,8.6,48.3,21.8,20.4,11.9,4.7,39.985
"2468",47133,7918,10037,"TN",78.8881139782804,53.5,3.6,36478,8.8,49.1,21.5,20.4,0.7,1.6,36.478
"2469",47135,2775,3428,"TN",80.950991831972,56.8,8.8,48716,15,49.8,23.1,20.5,1.7,2.6,48.716
"2470",47137,2381,2931,"TN",81.2350733538042,60.5,4.8,43125,4.9,49.3,18.7,27.3,1.7,3.2,43.125
"2471",47139,6792,8360,"TN",81.244019138756,65.9,6.3,45326,14,50,18.9,21,1.3,2.2,45.326
"2472",47141,23759,33593,"TN",70.7260441163338,62.4,5.9,45160,8.2,49.4,20.9,16.7,3.2,6.4,45.16
"2473",47143,11050,13637,"TN",81.0295519542421,61.8,8.8,46096,11.4,49.4,22.7,18.2,2.9,5.1,46.096
"2474",47145,19230,25917,"TN",74.1984025928927,62.2,6,55578,6.4,49,18.7,22.7,3.5,2,55.578
"2475",47147,24536,33717,"TN",72.7704125515319,60.9,4.7,66088,8.5,49.6,23.9,14.7,8.3,7.1,66.088
"2476",47149,81480,143878,"TN",56.6313126398755,72.2,4.2,68718,9,49.1,24.6,10.5,17.3,8.3,68.718
"2477",47151,8004,9052,"TN",88.4224480777729,54.9,8.2,37135,12,49.6,23.7,16.8,0.9,1,37.135
"2478",47153,5855,7252,"TN",80.7363485934914,58.5,4.7,44217,11.8,51,19.3,20.7,0.6,3.6,44.217
"2479",47155,33783,43535,"TN",77.5996324796141,63.3,4.8,51734,13.8,49.5,20.6,19.6,1.8,6.3,51.734
"2480",47157,129815,382055,"TN",33.9780921595058,72.7,7.4,52092,11.5,47.5,25,13.6,54.8,6.4,52.092
"2481",47159,7136,9051,"TN",78.842116893161,56.8,3.7,48611,8.5,50.3,22.6,16.6,3.6,2.9,48.611
"2482",47161,4950,6296,"TN",78.6213468869123,56.4,6,49537,8.3,48.5,21.2,19.8,1.5,3.2,49.537
"2483",47163,55860,74357,"TN",75.1240636389311,65.9,6.5,47438,8.8,48.6,19.3,21.9,3.1,2,47.438
"2484",47165,63454,92630,"TN",68.5026449314477,69.7,3.4,69878,7.8,48.8,23.5,15.9,8.8,5.1,69.878
"2485",47167,20070,27308,"TN",73.4949465358137,63.2,5.3,62474,8.8,49.3,24.4,14.5,19.6,2.8,62.474
"2486",47169,2936,3998,"TN",73.4367183591796,56.1,4.6,56981,14.1,61.1,18.3,13.3,13.3,1,56.981
"2487",47171,6599,8307,"TN",79.4390273263513,62.5,6.1,44526,8.6,50.4,16.5,23.7,0.3,5.3,44.526
"2488",47173,6803,8123,"TN",83.749846115967,56.9,6.7,45143,7.8,49,21.7,18.1,1.2,1.8,45.143
