"","caseid","commonweight","age","gender","race_eth","education","marital","employment","device","republican","public_ins","public_option"
"16858",1041014891,1.02822736599974,53,"Female","Hispanic/Latino","High school graduate","Never married","Employed","Computer",0,0,1
"16859",1041001341,0.847568346379379,19,"Male","White","Some college or 2-year degree","Never married","Other","Smartphone",0,1,1
"16860",1041001699,0.507839196522289,23,"Female","White","College graduate or higher","Never married","Employed","Smartphone",0,0,0
"16861",1041008651,1.08629078739109,49,"Female","White","High school graduate","Married","Employed","Computer",1,0,1
"16862",1040999949,1.43688959057819,28,"Male","White","Some college or 2-year degree","Never married","Disabled","Computer",0,1,0
"16863",1041008915,0.669547682939378,50,"Male","White","High school graduate","Never married","Employed","Smartphone",1,0,1
"16864",1039975573,0.314422890662194,67,"Male","White","High school graduate","Never married","Retired","Tablet",0,0,1
"16865",1039976091,0.809239139121344,39,"Female","White","High school graduate","Never married","Disabled","Computer",0,1,1
"16866",1041005857,0.566971193009916,52,"Female","White","High school graduate","Divorced","Employed","Smartphone",0,0,1
"16867",1041004963,0.429183683079995,64,"Male","White","High school graduate","Married","Employed","Smartphone",1,1,1
"16868",1041007015,0.511817274720303,38,"Female","White","High school graduate","Married","Employed","Smartphone",1,0,1
"16869",1041014555,0.411232853892218,53,"Male","Hispanic/Latino","Some college or 2-year degree","Married","Employed","Smartphone",1,0,1
"16870",1041007943,0.836455240321064,46,"Male","White","High school graduate","Married","Employed","Smartphone",1,0,1
"16871",1041006451,1.1346653260106,51,"Female","White","High school graduate","Married","Unemployed","Tablet",0,1,1
"16872",1041003871,1.4358988990033,57,"Female","White","High school graduate","Divorced","Employed","Computer",0,0,1
"16873",1041006909,0.127607008813711,36,"Female","Other","High school graduate","Never married","Employed","Smartphone",0,0,1
"16874",1041004369,0.578639527835011,59,"Female","White","High school graduate","Married","Employed","Computer",1,0,1
"16875",1041001461,1.95681480606907,28,"Female","White","Some college or 2-year degree","Never married","Employed","Smartphone",0,0,1
"16876",1041000499,0.401221739849418,23,"Female","White","College graduate or higher","Never married","Employed","Smartphone",0,0,1
"16877",1041007301,1.25967186931066,50,"Female","White","High school graduate","Never married","Unemployed","Smartphone",0,1,1
"16878",1041001929,0.240121840722911,30,"Female","Other","College graduate or higher","Never married","Employed","Smartphone",0,0,1
"16879",1041001549,0.232645392313993,28,"Female","Hispanic/Latino","College graduate or higher","Never married","Employed","Smartphone",0,1,1
"16880",1041004501,1.25008550359047,71,"Female","White","High school graduate","Married","Retired","Tablet",1,1,1
"16881",1041002333,0.825478677226529,25,"Male","Asian","College graduate or higher","Never married","Employed","Smartphone",0,1,1
"16882",1041008479,0.67947363930223,35,"Female","White","Less than high school","Married","Other","Smartphone",1,1,0
"16883",1041005289,0.515730507471286,36,"Female","White","High school graduate","Widowed","Employed","Computer",0,0,1
"16884",1041001583,0.846284640294614,27,"Male","White","College graduate or higher","Never married","Employed","Smartphone",0,0,1
"16885",1041008243,0.578639527835011,56,"Female","White","High school graduate","Widowed","Employed","Tablet",0,0,1
"16886",1041002945,0.176002326226597,23,"Male","White","College graduate or higher","Never married","Employed","Smartphone",0,1,1
"16887",1041001601,0.854829536199655,26,"Female","Asian","College graduate or higher","Never married","Employed","Computer",0,1,1
"16888",1039975865,0.883901295360091,67,"Female","White","High school graduate","Widowed","Retired","Computer",1,1,0
"16889",1041001531,0.209138816835991,25,"Male","Asian","College graduate or higher","Never married","Employed","Smartphone",0,0,1
"16890",1041000979,0.481705292820988,29,"Female","White","Some college or 2-year degree","Never married","Employed","Smartphone",0,0,0
"16891",1041003921,0.865289536965461,60,"Female","White","High school graduate","Married","Retired","Computer",1,0,0
"16892",1041006017,0.369834662282305,40,"Female","White","High school graduate","Married","Other","Computer",0,0,1
"16893",1041002259,1.18051752388308,40,"Female","Black","College graduate or higher","Widowed","Employed","Smartphone",0,0,1
"16894",1041005849,1.3281471672041,55,"Male","White","High school graduate","Married","Employed","Smartphone",0,0,1
"16895",1041002535,0.219872348087206,28,"Male","White","College graduate or higher","Married","Employed","Smartphone",0,1,0
"16896",1039977327,0.582832571305843,57,"Female","White","High school graduate","Married","Employed","Computer",0,1,1
"16897",1041001631,0.489752161642002,24,"Female","White","College graduate or higher","Married","Employed","Smartphone",0,0,1
"16898",1041008305,0.67317688216837,70,"Female","White","High school graduate","Never married","Retired","Computer",0,0,1
"16899",1041001261,0.460528318503109,29,"Female","White","College graduate or higher","Never married","Employed","Smartphone",0,0,0
"16900",1038436527,1.03168039443903,27,"Female","White","High school graduate","Married","Employed","Smartphone",0,1,1
"16901",1041004977,0.708570573174387,61,"Male","White","High school graduate","Never married","Disabled","Computer",0,1,0
"16902",1039978333,0.686819777064097,40,"Male","White","Some college or 2-year degree","Never married","Other","Smartphone",0,0,1
"16903",1041005085,0.621041469129655,71,"Male","White","High school graduate","Divorced","Retired","Computer",1,0,1
"16904",1041006141,1.25061818050918,53,"Female","Black","Less than high school","Never married","Disabled","Smartphone",0,1,1
"16905",1041000793,0.686187534280582,24,"Female","White","College graduate or higher","Never married","Employed","Smartphone",0,0,1
"16906",1041001407,0.924075230490339,28,"Male","Other","College graduate or higher","Never married","Employed","Smartphone",0,1,1
"16907",1041001029,0.481273394179329,26,"Male","White","College graduate or higher","Married","Other","Smartphone",0,0,1
"16908",1041002849,0.226910047515049,29,"Male","White","College graduate or higher","Married","Employed","Computer",0,0,1
"16909",1041005597,0.582508329602742,70,"Female","White","High school graduate","Married","Retired","Computer",0,1,1
"16910",1041016017,0.808147105722321,51,"Male","Hispanic/Latino","Some college or 2-year degree","Married","Employed","Computer",0,0,1
"16911",1041003859,0.591247890529309,73,"Male","White","High school graduate","Married","Retired","Computer",0,1,1
"16912",1041007153,1.60801261380189,58,"Female","White","High school graduate","Married","Employed","Tablet",0,0,1
"16913",1041001017,0.567129556200593,28,"Male","White","College graduate or higher","Married","Employed","Smartphone",1,1,0
"16914",1041006297,0.509351804969326,51,"Male","White","High school graduate","Never married","Employed","Smartphone",0,0,0
"16915",1041004381,1.24528684778786,64,"Female","White","High school graduate","Married","Other","Computer",1,0,1
"16916",1041008865,0.768829699117806,57,"Female","White","High school graduate","Married","Employed","Tablet",0,0,0
"16917",1041008699,1.68671421796063,74,"Female","White","Less than high school","Divorced","Retired","Smartphone",1,1,1
"16918",1041003667,0.705661356793045,83,"Male","White","High school graduate","Widowed","Retired","Computer",1,1,1
"16919",1041014481,0.407114150410762,63,"Female","Hispanic/Latino","Some college or 2-year degree","Married","Employed","Computer",1,0,0
"16920",1041004777,0.569830537317846,52,"Female","White","Less than high school","Married","Unemployed","Computer",0,0,1
"16921",1041004269,0.852250692135271,80,"Female","White","High school graduate","Widowed","Retired","Computer",1,1,1
"16922",1041003759,1.02486589981226,82,"Female","White","High school graduate","Married","Retired","Computer",1,1,0
"16923",1041008049,1.25331644680503,66,"Male","White","High school graduate","Married","Employed","Computer",0,1,1
"16924",1041015363,0.251338553966047,39,"Female","Hispanic/Latino","Some college or 2-year degree","Never married","Employed","Computer",0,0,0
"16925",1041004439,1.79899644537946,63,"Female","White","High school graduate","Married","Employed","Computer",0,0,1
"16926",1041008241,0.527738101321696,63,"Male","White","High school graduate","Married","Employed","Smartphone",1,0,0
"16927",1041006585,0.372629385601748,59,"Female","White","High school graduate","Married","Employed","Smartphone",0,1,1
"16928",1041007197,0.382461581301675,58,"Male","White","High school graduate","Widowed","Employed","Smartphone",0,1,1
"16929",1041001991,0.652320990726815,25,"Female","White","College graduate or higher","Never married","Employed","Computer",1,0,0
"16930",1041003535,0.813642720196156,58,"Male","White","High school graduate","Divorced","Employed","Computer",1,0,0
"16931",1041000489,0.272360049575999,28,"Female","Other","College graduate or higher","Never married","Employed","Smartphone",0,0,0
"16932",1039977529,0.647985783277503,43,"Male","White","Some college or 2-year degree","Married","Employed","Tablet",0,0,0
"16933",1039978555,1.08787333543355,36,"Female","White","High school graduate","Never married","Unemployed","Smartphone",0,1,0
"16934",1041015357,0.537946058215185,72,"Female","Hispanic/Latino","Some college or 2-year degree","Divorced","Retired","Smartphone",0,1,1
"16935",1041007683,0.650711568765916,78,"Female","White","High school graduate","Widowed","Retired","Smartphone",0,1,1
"16936",1041002281,0.774995844531937,26,"Male","White","College graduate or higher","Married","Employed","Computer",0,0,1
"16937",1041000547,0.453764040049924,29,"Female","White","College graduate or higher","Never married","Employed","Smartphone",0,0,1
"16938",1041004669,1.36401979874176,58,"Male","White","High school graduate","Married","Employed","Smartphone",0,0,0
"16939",1041008773,1.46409825611312,62,"Female","White","High school graduate","Divorced","Employed","Smartphone",0,0,1
"16940",1041002647,0.924537181359363,24,"Male","Asian","College graduate or higher","Never married","Other","Smartphone",0,0,0
"16941",1041016091,0.443130032657938,61,"Female","Hispanic/Latino","Some college or 2-year degree","Married","Employed","Computer",0,0,1
"16942",1041014557,0.0904445088530862,63,"Female","Hispanic/Latino","Some college or 2-year degree","Never married","Employed","Computer",1,0,0
"16943",1041006291,0.515077272351,45,"Female","White","High school graduate","Married","Other","Computer",0,0,0
"16944",1041014487,0.169353741530011,66,"Male","Hispanic/Latino","Some college or 2-year degree","Married","Retired","Computer",0,1,1
"16945",1041007145,1.55538166575306,74,"Female","White","High school graduate","Married","Retired","Computer",1,0,1
"16946",1041003815,0.294963215207756,66,"Male","White","High school graduate","Married","Employed","Computer",1,0,1
"16947",1041003855,0.738549954977764,61,"Female","White","High school graduate","Married","Employed","Computer",1,0,1
"16948",1041000291,0.464905343783198,26,"Male","White","College graduate or higher","Never married","Employed","Computer",0,0,1
"16949",1041008999,0.605704628163141,66,"Male","White","High school graduate","Divorced","Retired","Computer",0,1,1
"16950",1041002875,0.22959966379465,29,"Male","White","College graduate or higher","Married","Employed","Computer",1,0,1
"16951",1041009021,1.30132485866175,54,"Female","White","High school graduate","Married","Employed","Smartphone",1,0,0
"16952",1041005443,2.50653322446233,70,"Male","White","Less than high school","Never married","Retired","Computer",1,1,1
"16953",1041001359,0.836484782860144,26,"Female","White","College graduate or higher","Never married","Other","Smartphone",0,0,1
"16954",1041016217,0.562354556466805,63,"Female","Hispanic/Latino","Some college or 2-year degree","Married","Retired","Smartphone",0,1,1
"16955",1041007013,1.17977186658224,37,"Female","White","High school graduate","Married","Employed","Smartphone",0,0,1
"16956",1041007021,1.3565792896806,31,"Female","White","High school graduate","Never married","Unemployed","Smartphone",0,1,1
"16957",1041002417,0.245611233590703,29,"Male","White","College graduate or higher","Never married","Employed","Computer",0,0,1
"16958",1041000883,0.460528318503109,27,"Female","White","College graduate or higher","Never married","Employed","Smartphone",0,1,0
"16959",1041002423,0.696631854279488,27,"Female","White","College graduate or higher","Married","Employed","Smartphone",0,0,0
"16960",1041003963,3.20332450139494,67,"Male","White","High school graduate","Widowed","Other","Computer",0,1,1
"16961",1041008575,1.19933893466674,32,"Female","White","High school graduate","Married","Employed","Smartphone",1,0,1
"16962",1041007553,0.72450834946743,53,"Female","White","High school graduate","Married","Other","Smartphone",1,0,0
"16963",1041015257,0.614121881148072,45,"Female","Hispanic/Latino","Some college or 2-year degree","Married","Other","Smartphone",0,0,1
"16964",1041009119,2.18466311382016,51,"Male","White","High school graduate","Married","Employed","Smartphone",0,1,1
"16965",1041007103,0.672739345644462,32,"Female","White","High school graduate","Married","Employed","Smartphone",1,0,1
"16966",1041002515,0.421976519583819,25,"Female","Hispanic/Latino","College graduate or higher","Married","Other","Smartphone",0,0,1
"16967",1041008193,0.750067657362003,54,"Female","White","High school graduate","Married","Employed","Computer",0,0,1
"16968",1041000527,0.667302440066124,29,"Male","White","College graduate or higher","Married","Employed","Smartphone",0,0,1
"16969",1041015889,0.272107348343324,48,"Female","Hispanic/Latino","Some college or 2-year degree","Married","Employed","Smartphone",1,0,1
"16970",1039978075,0.769114825876236,76,"Female","White","High school graduate","Married","Retired","Computer",1,0,0
"16971",1041003877,0.612060073048475,54,"Male","White","High school graduate","Married","Employed","Computer",0,0,1
"16972",1041004989,0.759472366331199,87,"Female","White","High school graduate","Married","Retired","Computer",1,1,1
"16973",1041002097,0.595322422578888,28,"Female","White","College graduate or higher","Married","Employed","Computer",1,0,0
"16974",1041001589,0.826839002453184,24,"Female","White","College graduate or higher","Never married","Employed","Smartphone",1,0,1
"16975",1041003687,1.14953116850109,75,"Male","White","Less than high school","Married","Retired","Smartphone",0,1,0
"16976",1041014953,0.379803450420238,58,"Female","Hispanic/Latino","Some college or 2-year degree","Never married","Disabled","Computer",0,1,1
"16977",1041014963,0.0849649236451245,69,"Female","Hispanic/Latino","Some college or 2-year degree","Married","Retired","Computer",0,1,1
"16978",1041000129,0.28361811680639,26,"Male","White","College graduate or higher","Never married","Employed","Smartphone",0,0,1
"16979",1038436567,0.726500810872557,29,"Female","Hispanic/Latino","High school graduate","Never married","Other","Smartphone",0,1,1
"16980",1041006809,0.735127058551412,66,"Female","White","High school graduate","Married","Employed","Computer",1,1,1
"16981",1041004779,0.594088172266807,60,"Male","White","High school graduate","Married","Employed","Computer",0,1,1
"16982",1039976177,0.824708560365046,75,"Female","White","High school graduate","Widowed","Retired","Computer",1,1,1
"16983",1041004787,1.09715025495008,51,"Female","White","High school graduate","Married","Other","Smartphone",0,1,1
"16984",1039978741,0.612662024002994,35,"Female","White","Some college or 2-year degree","Married","Employed","Computer",1,1,1
"16985",1041000701,0.402833114537231,22,"Female","Hispanic/Latino","Some college or 2-year degree","Never married","Other","Smartphone",0,0,1
"16986",1041001751,0.599265489730141,26,"Female","White","College graduate or higher","Divorced","Other","Smartphone",0,0,1
"16987",1041000217,0.918980751607663,29,"Male","White","College graduate or higher","Never married","Employed","Computer",0,1,1
"16988",1041007903,0.451504029350639,64,"Female","White","Less than high school","Divorced","Retired","Computer",0,1,1
"16989",1041004835,0.584209461725198,53,"Female","White","High school graduate","Married","Employed","Computer",0,0,0
"16990",1041005373,0.6187455425862,44,"Female","White","Less than high school","Married","Other","Computer",1,0,1
"16991",1041016127,0.50232992858248,46,"Male","Hispanic/Latino","Some college or 2-year degree","Divorced","Other","Smartphone",1,1,1
"16992",1041007949,1.14369887188288,74,"Female","White","High school graduate","Married","Retired","Computer",1,1,0
"16993",1041001305,0.358802709389551,29,"Female","Asian","College graduate or higher","Never married","Employed","Computer",0,1,1
"16994",1041006949,0.68245322840229,60,"Female","White","High school graduate","Married","Retired","Computer",1,0,1
"16995",1041015655,0.845442582894498,38,"Female","Hispanic/Latino","Some college or 2-year degree","Divorced","Employed","Computer",0,0,1
"16996",1039976809,0.937269340858172,58,"Female","Black","High school graduate","Never married","Disabled","Smartphone",0,1,1
"16997",1039975279,1.57152067670241,85,"Female","White","High school graduate","Widowed","Retired","Computer",1,0,1
"16998",1039976817,2.39667798338983,74,"Female","White","Less than high school","Married","Retired","Tablet",0,1,1
"16999",1039977853,1.02486589981226,68,"Female","White","High school graduate","Divorced","Retired","Smartphone",1,1,0
"17000",1041015167,0.30534840534219,55,"Female","Hispanic/Latino","Some college or 2-year degree","Never married","Employed","Computer",1,0,1
"17001",1041008517,0.468308626781642,62,"Female","White","Less than high school","Widowed","Retired","Computer",0,1,1
"17002",1041005453,1.68682113318804,65,"Female","Black","High school graduate","Never married","Retired","Smartphone",0,1,1
"17003",1041001881,0.443893631456094,28,"Female","White","College graduate or higher","Never married","Employed","Smartphone",0,0,1
"17004",1041015877,0.268184727918388,64,"Male","Hispanic/Latino","Some college or 2-year degree","Married","Employed","Smartphone",0,0,0
"17005",1041001381,0.732424583843603,25,"Female","White","College graduate or higher","Never married","Employed","Smartphone",0,0,0
"17006",1041003989,0.523269219188946,64,"Female","White","High school graduate","Widowed","Employed","Computer",1,0,0
"17007",1041004511,0.391835330501229,44,"Female","White","Less than high school","Never married","Employed","Smartphone",0,1,1
"17008",1041002993,0.387459478982686,22,"Female","Hispanic/Latino","College graduate or higher","Never married","Employed","Smartphone",0,0,1
"17009",1041000873,0.97886214707039,23,"Female","Black","Some college or 2-year degree","Never married","Employed","Smartphone",0,1,1
"17010",1039978713,3.78389472541944,41,"Male","Black","Some college or 2-year degree","Never married","Other","Smartphone",1,1,1
"17011",1041005593,1.3281471672041,52,"Male","White","High school graduate","Never married","Employed","Smartphone",0,0,1
"17012",1041009027,0.502930092082093,61,"Female","White","High school graduate","Married","Retired","Computer",0,0,0
"17013",1041001797,0.592804772277784,23,"Female","Black","College graduate or higher","Never married","Other","Smartphone",0,0,1
"17014",1039975977,0.750067657362003,60,"Female","White","High school graduate","Divorced","Employed","Smartphone",1,1,1
"17015",1041016073,0.692605701182042,41,"Male","Hispanic/Latino","Some college or 2-year degree","Married","Employed","Computer",0,0,1
"17016",1041014651,0.141877227847477,69,"Male","Hispanic/Latino","Some college or 2-year degree","Married","Retired","Computer",1,1,1
"17017",1041005463,1.01999421620213,32,"Female","White","High school graduate","Married","Employed","Smartphone",0,0,1
"17018",1041006439,0.591247890529309,76,"Male","White","High school graduate","Married","Retired","Computer",0,1,1
"17019",1041015575,0.205157643057303,45,"Female","Hispanic/Latino","Some college or 2-year degree","Never married","Unemployed","Smartphone",0,1,1
"17020",1041001753,0.381497027358881,23,"Female","White","College graduate or higher","Never married","Employed","Computer",0,0,1
"17021",1041003631,1.04486886876611,74,"Female","White","High school graduate","Married","Retired","Computer",1,1,1
"17022",1041003677,0.545915126091737,80,"Male","White","High school graduate","Married","Retired","Computer",0,1,0
"17023",1041002287,0.346173404460571,26,"Female","White","College graduate or higher","Never married","Employed","Smartphone",1,0,1
"17024",1041000483,0.425024139424066,29,"Female","Hispanic/Latino","College graduate or higher","Never married","Employed","Computer",0,0,1
"17025",1039978429,0.521550266321738,32,"Female","White","Some college or 2-year degree","Married","Unemployed","Smartphone",0,0,1
"17026",1041002263,1.60814074502856,27,"Male","White","Some college or 2-year degree","Never married","Unemployed","Computer",0,1,1
"17027",1041007025,2.02381497233753,63,"Male","White","Less than high school","Married","Retired","Computer",1,1,1
"17028",1041015095,0.399101498898303,58,"Female","Hispanic/Latino","Some college or 2-year degree","Never married","Disabled","Computer",0,1,0
"17029",1041003833,0.611317869618615,63,"Female","White","High school graduate","Widowed","Employed","Computer",0,0,1
"17030",1041003743,2.1422655084322,68,"Female","White","Less than high school","Married","Other","Computer",1,1,1
"17031",1041003453,1.14953116850109,83,"Male","White","Less than high school","Married","Retired","Computer",0,1,1
"17032",1041014593,0.322600298454979,61,"Male","Hispanic/Latino","Some college or 2-year degree","Married","Employed","Tablet",0,0,0
"17033",1039977667,0.665756452050641,39,"Female","Black","Some college or 2-year degree","Never married","Employed","Computer",0,0,1
"17034",1041004999,0.582012523974651,69,"Male","White","High school graduate","Married","Retired","Computer",0,0,0
"17035",1039977033,0.556775294749375,76,"Female","White","High school graduate","Divorced","Retired","Smartphone",0,1,0
"17036",1041002061,0.748293157540095,29,"Female","White","College graduate or higher","Married","Employed","Computer",1,0,1
"17037",1041015021,0.473282456532637,55,"Male","Hispanic/Latino","Some college or 2-year degree","Married","Retired","Computer",0,0,1
"17038",1041001497,0.760152348756458,24,"Male","White","College graduate or higher","Never married","Employed","Smartphone",0,0,0
"17039",1041003543,0.504921472522255,50,"Male","White","High school graduate","Never married","Employed","Computer",0,1,1
"17040",1041000025,0.900215051150407,29,"Female","Other","College graduate or higher","Married","Employed","Computer",0,0,1
"17041",1039977487,1.10002986220265,57,"Female","White","High school graduate","Married","Employed","Smartphone",0,1,1
"17042",1041000229,0.273545474437744,25,"Female","White","College graduate or higher","Never married","Employed","Smartphone",0,0,1
"17043",1041000125,0.422557835209321,28,"Female","Native American","College graduate or higher","Never married","Other","Computer",0,0,1
"17044",1041001701,0.804533991336012,29,"Female","White","Some college or 2-year degree","Never married","Employed","Smartphone",0,0,0
"17045",1041005677,1.23150113714156,48,"Female","White","High school graduate","Married","Other","Smartphone",1,0,1
"17046",1041015485,0.616123946326552,63,"Female","Hispanic/Latino","Some college or 2-year degree","Never married","Retired","Computer",0,1,1
"17047",1039976303,0.796398125364986,77,"Female","White","High school graduate","Married","Retired","Computer",0,1,1
"17048",1041015161,0.24112665617247,50,"Female","Hispanic/Latino","Some college or 2-year degree","Married","Employed","Computer",0,0,1
"17049",1039976795,0.545915126091737,70,"Male","White","High school graduate","Never married","Retired","Computer",1,0,1
"17050",1041000187,0.370430960206905,27,"Female","White","College graduate or higher","Never married","Employed","Smartphone",0,0,1
"17052",1041015179,0.447856358897427,61,"Female","Hispanic/Latino","Some college or 2-year degree","Married","Unemployed","Tablet",0,1,1
"17053",1041006573,0.908834844137827,61,"Female","White","Less than high school","Married","Employed","Computer",1,0,0
"17054",1041000617,0.451860924867209,24,"Female","White","Some college or 2-year degree","Married","Employed","Computer",0,1,1
"17055",1041015707,0.296916750083518,35,"Female","Hispanic/Latino","Some college or 2-year degree","Married","Employed","Smartphone",0,1,1
"17056",1041007135,0.466047947145399,32,"Female","White","High school graduate","Married","Employed","Smartphone",0,0,1
"17057",1041014519,1.61253162265854,81,"Male","Hispanic/Latino","Some college or 2-year degree","Married","Retired","Computer",0,1,1
"17058",1041002205,0.241119726876998,23,"Male","White","College graduate or higher","Never married","Employed","Computer",0,0,1
"17059",1041005489,1.68972029689362,64,"Male","White","High school graduate","Divorced","Disabled","Computer",1,1,1
"17060",1041009053,0.477819829481747,64,"Female","White","Less than high school","Divorced","Disabled","Tablet",0,1,0
"17061",1038436447,1.06419842344574,27,"Female","Hispanic/Latino","High school graduate","Married","Employed","Smartphone",0,0,1
"17062",1041000381,0.25604067679959,26,"Female","White","College graduate or higher","Married","Employed","Smartphone",0,0,1
"17063",1041000033,0.261065715372213,28,"Female","Hispanic/Latino","College graduate or higher","Never married","Employed","Smartphone",0,0,1
"17064",1041001463,0.0598036106957932,25,"Male","White","College graduate or higher","Never married","Employed","Computer",1,0,0
"17065",1041006925,0.459202541839698,55,"Male","White","High school graduate","Never married","Disabled","Tablet",0,0,1
"17066",1041001071,0.848819960867652,29,"Female","Asian","College graduate or higher","Married","Employed","Smartphone",1,0,1
"17067",1041015901,0.433540482665326,40,"Female","Hispanic/Latino","Some college or 2-year degree","Married","Other","Smartphone",0,0,0
"17068",1041016239,3.72631293594854,36,"Male","Hispanic/Latino","Some college or 2-year degree","Married","Employed","Computer",0,0,0
"17069",1041001953,0.595102232694559,21,"Female","White","Some college or 2-year degree","Never married","Employed","Smartphone",0,0,1
"17070",1041001847,0.924146660545117,28,"Male","Other","Some college or 2-year degree","Never married","Other","Computer",0,1,1
"17071",1041006513,0.551213261891001,69,"Male","White","High school graduate","Widowed","Retired","Smartphone",0,1,0
"17072",1041015661,0.240510507101279,70,"Female","Hispanic/Latino","Some college or 2-year degree","Never married","Retired","Smartphone",0,1,1
"17073",1039978791,0.783735417596239,43,"Female","White","Some college or 2-year degree","Married","Disabled","Smartphone",0,1,1
"17074",1041008279,0.526551673667343,62,"Female","White","Less than high school","Married","Other","Computer",1,1,1
"17075",1041015127,0.30534840534219,61,"Female","Hispanic/Latino","Some college or 2-year degree","Married","Employed","Tablet",1,0,0
"17076",1041000239,0.693748106342165,25,"Female","White","College graduate or higher","Never married","Employed","Smartphone",0,0,0
"17077",1041004891,1.46067709445111,66,"Female","White","High school graduate","Married","Employed","Computer",1,1,0
"17078",1041015999,0.2698916448179,66,"Female","Hispanic/Latino","Some college or 2-year degree","Divorced","Retired","Smartphone",0,1,1
"17079",1041000951,0.57806150365682,28,"Male","Hispanic/Latino","College graduate or higher","Married","Employed","Computer",1,1,0
"17080",1041004117,0.228750133990606,79,"Male","White","High school graduate","Married","Retired","Computer",0,1,1
"17081",1041002675,1.3894363390874,26,"Female","Black","College graduate or higher","Married","Employed","Smartphone",0,0,1
"17082",1039976513,0.742054456655853,67,"Female","White","High school graduate","Married","Other","Computer",1,1,1
"17083",1041015691,0.115408557887114,79,"Female","Hispanic/Latino","Some college or 2-year degree","Married","Retired","Computer",1,1,1
"17084",1041015121,0.192722247201678,52,"Female","Hispanic/Latino","Some college or 2-year degree","Divorced","Other","Smartphone",0,1,1
"17085",1041001361,1.3753950766342,25,"Male","White","College graduate or higher","Married","Employed","Smartphone",0,0,0
"17086",1041007043,0.6550991297095,80,"Female","White","High school graduate","Divorced","Retired","Computer",0,1,1
"17087",1041003797,0.72499451543292,63,"Female","White","High school graduate","Married","Employed","Computer",0,1,1
"17088",1041002049,0.66002555473958,24,"Female","White","College graduate or higher","Never married","Employed","Smartphone",0,0,1
"17089",1041007651,0.793100450827928,74,"Female","White","High school graduate","Widowed","Retired","Smartphone",1,1,0
"17090",1041004527,0.796203977654536,55,"Female","White","High school graduate","Married","Other","Computer",1,0,0
"17091",1041015079,0.399101498898303,59,"Female","Hispanic/Latino","Some college or 2-year degree","Separated","Disabled","Smartphone",0,1,1
"17092",1041005323,1.37381160805981,71,"Male","White","High school graduate","Never married","Retired","Computer",1,1,0
"17093",1041004087,0.338195871484265,58,"Male","White","High school graduate","Never married","Employed","Computer",0,0,1
"17094",1041001771,0.147046089776786,29,"Male","White","College graduate or higher","Never married","Employed","Computer",0,0,1
"17095",1041008311,0.685386896342843,67,"Female","White","High school graduate","Divorced","Retired","Computer",1,1,0
"17096",1041004789,0.750067657362003,54,"Female","White","High school graduate","Married","Other","Smartphone",1,0,0
"17097",1041003567,1.01919270540334,82,"Female","White","High school graduate","Married","Retired","Computer",0,1,0
"17098",1041014835,0.126432087361369,77,"Male","Hispanic/Latino","Some college or 2-year degree","Married","Retired","Computer",1,1,1
"17099",1041008239,0.537371411820259,46,"Female","White","High school graduate","Widowed","Unemployed","Smartphone",1,1,1
"17100",1041001015,0.466007565780885,25,"Female","White","College graduate or higher","Married","Employed","Smartphone",1,0,0
"17101",1041015293,1.30133776907989,48,"Male","Hispanic/Latino","Some college or 2-year degree","Married","Unemployed","Tablet",0,0,0
"17102",1039976009,1.10221373844067,75,"Female","White","High school graduate","Widowed","Retired","Computer",1,1,1
"17103",1041008077,0.874424004296543,62,"Female","White","Less than high school","Married","Retired","Tablet",0,0,1
"17104",1041005333,0.527738101321696,48,"Male","White","High school graduate","Married","Employed","Computer",1,0,1
"17105",1041016149,1.00195407838295,59,"Male","Hispanic/Latino","Some college or 2-year degree","Never married","Other","Computer",1,1,0
"17106",1041008471,0.738083935657327,58,"Female","White","High school graduate","Never married","Employed","Smartphone",0,1,0
"17107",1041007223,0.523921480298534,52,"Male","White","High school graduate","Married","Employed","Computer",0,0,1
"17108",1041001423,0.760152348756458,25,"Male","White","College graduate or higher","Divorced","Employed","Computer",0,0,1
"17109",1041015009,0.283889008541356,73,"Male","Hispanic/Latino","Some college or 2-year degree","Married","Retired","Computer",0,0,0
"17110",1041004517,1.82888800277907,73,"Male","White","Less than high school","Married","Retired","Computer",0,1,0
"17111",1041000935,0.834283967586176,28,"Female","White","College graduate or higher","Never married","Employed","Smartphone",0,0,1
"17112",1041014637,0.141844356035757,76,"Male","Hispanic/Latino","Some college or 2-year degree","Married","Retired","Computer",1,1,1
"17113",1041005995,1.06724640088922,54,"Female","Black","Less than high school","Divorced","Disabled","Computer",0,1,1
"17114",1039977583,0.888119366701891,30,"Female","White","Some college or 2-year degree","Married","Other","Computer",1,0,0
"17115",1041000823,0.164602798849528,28,"Male","White","College graduate or higher","Married","Employed","Computer",0,0,1
"17116",1041002105,1.07834335042812,24,"Male","Other","College graduate or higher","Never married","Employed","Computer",0,0,1
"17117",1041004053,0.871028415573759,68,"Male","White","High school graduate","Married","Employed","Smartphone",0,0,0
"17118",1041004549,0.865289536965461,61,"Female","White","High school graduate","Married","Other","Computer",1,0,1
"17119",1041015745,0.740711202950453,44,"Male","Hispanic/Latino","Some college or 2-year degree","Married","Employed","Tablet",1,0,1
"17120",1041008537,1.99914987419893,66,"Male","White","High school graduate","Married","Employed","Smartphone",0,0,0
"17121",1041015685,0.562354556466805,54,"Female","Hispanic/Latino","Some college or 2-year degree","Never married","Retired","Smartphone",0,0,1
