ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean,,
NE-117,McPherson County,Nebraska,0.4,63,-0.21,0.61,,
NE-119,Madison County,Nebraska,1.31,90,0.22,1.09,,
NE-121,Merrick County,Nebraska,1.3,90,0.25,1.05,,
NE-123,Morrill County,Nebraska,0.29,49,-0.21,0.5,,
NE-125,Nance County,Nebraska,1.28,92,0.26,1.02,,
NE-127,Nemaha County,Nebraska,1.07,62,-0.54,1.61,,
NE-129,Nuckolls County,Nebraska,0.84,68,-0.31,1.15,,
NE-131,Otoe County,Nebraska,0.87,51,-0.67,1.54,,
NE-133,Pawnee County,Nebraska,0.92,56,-0.63,1.55,,
NE-135,Perkins County,Nebraska,0.43,72,-0.15,0.58,,
NE-137,Phelps County,Nebraska,1.42,99,0.54,0.88,,
NE-139,Pierce County,Nebraska,1.48,93,0.39,1.09,,
NE-141,Platte County,Nebraska,1.18,87,0.09,1.09,,
NE-143,Polk County,Nebraska,1,75,-0.14,1.14,,
NE-145,Red Willow County,Nebraska,0.63,78,-0.14,0.77,,
NE-147,Richardson County,Nebraska,1,52,-0.72,1.72,,
NE-149,Rock County,Nebraska,0.88,82,0.08,0.8,,
NE-151,Saline County,Nebraska,0.74,56,-0.54,1.28,,
NE-153,Sarpy County,Nebraska,0.97,62,-0.45,1.42,,
NE-155,Saunders County,Nebraska,1.01,66,-0.31,1.32,,
NE-157,Scotts Bluff County,Nebraska,0.26,47,-0.22,0.48,,
NE-159,Seward County,Nebraska,0.84,62,-0.43,1.27,,
NE-161,Sheridan County,Nebraska,0.29,39,-0.27,0.56,,
NE-163,Sherman County,Nebraska,1.25,97,0.38,0.87,,
NE-165,Sioux County,Nebraska,0.44,68,-0.08,0.52,,
NE-167,Stanton County,Nebraska,1.32,86,0.18,1.14,,
NE-169,Thayer County,Nebraska,0.69,57,-0.53,1.22,,
NE-171,Thomas County,Nebraska,0.46,68,-0.22,0.68,,
NE-173,Thurston County,Nebraska,1.81,97,0.59,1.22,,
NE-175,Valley County,Nebraska,1.31,97,0.45,0.86,,
NE-177,Washington County,Nebraska,1.1,65,-0.3,1.4,,
NE-179,Wayne County,Nebraska,1.44,91,0.32,1.12,,
NE-181,Webster County,Nebraska,1.33,93,0.24,1.09,,
NE-183,Wheeler County,Nebraska,1.14,94,0.27,0.87,,
NE-185,York County,Nebraska,1.01,72,-0.18,1.19,,
NV-001,Churchill County,Nevada,0.4,50,-0.15,0.55,,
NV-003,Clark County,Nevada,0.2,53,-0.33,0.53,,
NV-005,Douglas County,Nevada,0.71,37,-0.92,1.63,,
NV-007,Elko County,Nevada,0.77,40,-0.55,1.32,,
NV-009,Esmeralda County,Nevada,0.08,35,-0.28,0.36,,
NV-011,Eureka County,Nevada,0.8,64,-0.12,0.92,,
NV-013,Humboldt County,Nevada,0.5,27,-0.7,1.2,,
NV-015,Lander County,Nevada,0.63,47,-0.23,0.86,,
NV-017,Lincoln County,Nevada,0.38,47,-0.35,0.73,,
NV-019,Lyon County,Nevada,0.23,27,-0.5,0.73,,
NV-021,Mineral County,Nevada,0.18,33,-0.35,0.53,,
NV-023,Nye County,Nevada,0.32,49,-0.27,0.59,,
NV-027,Pershing County,Nevada,0.39,33,-0.43,0.82,,
NV-029,Storey County,Nevada,0.5,37,-0.7,1.2,,
NV-031,Washoe County,Nevada,0.5,23,-0.81,1.31,,
NV-033,White Pine County,Nevada,0.8,65,-0.11,0.91,,
NV-510,Carson City,Nevada,0.77,43,-0.73,1.5,,
NH-001,Belknap County,New Hampshire,3.16,47,-0.78,3.94,,
NH-003,Carroll County,New Hampshire,4.07,60,-0.39,4.46,,
NH-005,Cheshire County,New Hampshire,2.22,24,-1.51,3.73,,
NH-007,Coos County,New Hampshire,3.29,55,-0.51,3.8,,
NH-009,Grafton County,New Hampshire,3.31,54,-0.6,3.91,,
NH-011,Hillsborough County,New Hampshire,2.43,26,-1.59,4.02,,
NH-013,Merrimack County,New Hampshire,2.71,32,-1.18,3.89,,
NH-015,Rockingham County,New Hampshire,2.79,38,-1.2,3.99,,
NH-017,Strafford County,New Hampshire,3.14,40,-1.12,4.26,,
NH-019,Sullivan County,New Hampshire,2.38,28,-1.25,3.63,,
NJ-001,Atlantic County,New Jersey,0.99,8,-2.22,3.21,,
NJ-003,Bergen County,New Jersey,4.56,97,0.78,3.78,,
NJ-005,Burlington County,New Jersey,1.76,28,-1.48,3.24,,
NJ-007,Camden County,New Jersey,1.49,19,-1.71,3.2,,
NJ-009,Cape May County,New Jersey,0.81,5,-2.34,3.15,,
NJ-011,Cumberland County,New Jersey,0.88,8,-2.22,3.1,,
NJ-013,Essex County,New Jersey,4.3,89,0.51,3.79,,
NJ-015,Gloucester County,New Jersey,1.53,23,-1.64,3.17,,
NJ-017,Hudson County,New Jersey,4.73,103,1.22,3.51,,
NJ-019,Hunterdon County,New Jersey,2.67,45,-0.87,3.54,,
NJ-021,Mercer County,New Jersey,2.58,51,-0.72,3.3,,
NJ-023,Middlesex County,New Jersey,2.91,61,-0.46,3.37,,
NJ-025,Monmouth County,New Jersey,3.41,76,-0.03,3.44,,
NJ-027,Morris County,New Jersey,3.61,67,-0.25,3.86,,
NJ-029,Ocean County,New Jersey,2.33,46,-1.02,3.35,,
NJ-031,Passaic County,New Jersey,3.71,66,-0.19,3.9,,
NJ-033,Salem County,New Jersey,1.42,21,-1.65,3.07,,
NJ-035,Somerset County,New Jersey,3.04,58,-0.48,3.52,,
NJ-037,Sussex County,New Jersey,3.34,65,-0.25,3.59,,
NJ-039,Union County,New Jersey,3.77,80,0.17,3.6,,
NJ-041,Warren County,New Jersey,2.88,53,-0.7,3.58,,
NM-001,Bernalillo County,New Mexico,1.34,114,0.61,0.73,,
NM-003,Catron County,New Mexico,1.76,115,0.94,0.82,,
NM-005,Chaves County,New Mexico,0.81,100,0.25,0.56,,
NM-006,Cibola County,New Mexico,2.03,126,1.35,0.68,,
NM-007,Colfax County,New Mexico,0.74,84,0.06,0.68,,
NM-009,Curry County,New Mexico,1.37,114,0.79,0.58,,
NM-011,De Baca County,New Mexico,2.54,129,2.01,0.53,,
NM-013,Dona Ana County,New Mexico,0.46,83,0,0.46,,
NM-015,Eddy County,New Mexico,1.14,113,0.6,0.54,,
NM-017,Grant County,New Mexico,1.09,95,0.24,0.85,,
NM-019,Guadalupe County,New Mexico,2.04,126,1.51,0.53,,
NM-021,Harding County,New Mexico,1.66,124,1.14,0.52,,
NM-023,Hidalgo County,New Mexico,0.38,58,-0.32,0.7,,
NM-025,Lea County,New Mexico,1.52,118,0.91,0.61,,
NM-027,Lincoln County,New Mexico,1.18,113,0.56,0.62,,
NM-028,Los Alamos County,New Mexico,2,116,0.96,1.04,,
NM-029,Luna County,New Mexico,0.35,72,-0.18,0.53,,
NM-031,McKinley County,New Mexico,1.45,118,0.76,0.69,,
NM-033,Mora County,New Mexico,1.45,117,0.7,0.75,,
NM-035,Otero County,New Mexico,0.56,73,-0.04,0.6,,
NM-037,Quay County,New Mexico,1.69,120,1.06,0.63,,
NM-039,Rio Arriba County,New Mexico,1.82,114,0.77,1.05,,
NM-041,Roosevelt County,New Mexico,1.37,114,0.77,0.6,,
NM-043,Sandoval County,New Mexico,1.51,117,0.72,0.79,,
NM-045,San Juan County,New Mexico,1.39,121,0.78,0.61,,
NM-047,San Miguel County,New Mexico,1.69,122,1.04,0.65,,
NM-049,Santa Fe County,New Mexico,1.43,112,0.61,0.82,,
NM-051,Sierra County,New Mexico,1.35,119,0.82,0.53,,
NM-053,Socorro County,New Mexico,1.68,123,1.16,0.52,,
NM-055,Taos County,New Mexico,1.49,98,0.36,1.13,,
NM-057,Torrance County,New Mexico,1.75,122,1.06,0.69,,
NM-059,Union County,New Mexico,1.13,111,0.59,0.54,,
NM-061,Valencia County,New Mexico,1.35,119,0.81,0.54,,
NY-001,Albany County,New York,2.84,64,-0.27,3.11,,
NY-003,Allegany County,New York,1.63,17,-1.25,2.88,,
NY-005,Bronx County,New York,5.11,106,1.57,3.54,,
NY-007,Broome County,New York,1.97,32,-1.1,3.07,,
NY-009,Cattaraugus County,New York,2.32,23,-1.31,3.63,,
NY-011,Cayuga County,New York,2.86,60,-0.33,3.19,,
NY-013,Chautauqua County,New York,2.6,22,-1.26,3.86,,
NY-015,Chemung County,New York,0.98,12,-1.62,2.6,,
NY-017,Chenango County,New York,2.32,31,-0.99,3.31,,
NY-019,Clinton County,New York,1.96,38,-0.81,2.77,,
NY-021,Columbia County,New York,2.61,48,-0.69,3.3,,
NY-023,Cortland County,New York,2.45,36,-0.89,3.34,,
NY-025,Delaware County,New York,2.64,43,-0.93,3.57,,
NY-027,Dutchess County,New York,4.16,85,0.55,3.61,,
NY-029,Erie County,New York,2.69,38,-0.72,3.41,,
NY-031,Essex County,New York,2.86,46,-0.66,3.52,,
NY-033,Franklin County,New York,2.74,47,-0.48,3.22,,
NY-035,Fulton County,New York,3.08,46,-0.81,3.89,,
NY-037,Genesee County,New York,2.06,33,-0.75,2.81,,
NY-039,Greene County,New York,2.67,44,-1.04,3.71,,
NY-041,Hamilton County,New York,3.59,53,-0.52,4.11,,
NY-043,Herkimer County,New York,2.48,15,-1.66,4.14,,
NY-045,Jefferson County,New York,2.12,10,-1.55,3.67,,
NY-047,Kings County,New York,4.66,104,1.23,3.43,,
NY-049,Lewis County,New York,2.17,7,-2.05,4.22,,
NY-051,Livingston County,New York,1.99,44,-0.56,2.55,,
NY-053,Madison County,New York,2.92,49,-0.45,3.37,,
NY-055,Monroe County,New York,2.43,56,-0.25,2.68,,
NY-057,Montgomery County,New York,2.45,43,-0.74,3.19,,
NY-059,Nassau County,New York,3.99,79,0.41,3.58,,
NY-061,New York County,New York,5,107,1.49,3.51,,
NY-063,Niagara County,New York,2.26,44,-0.5,2.76,,
NY-065,Oneida County,New York,2.27,12,-1.74,4.01,,
NY-067,Onondaga County,New York,3.35,73,0.02,3.33,,
NY-069,Ontario County,New York,2.41,70,-0.16,2.57,,
NY-071,Orange County,New York,3.94,83,0.36,3.58,,
NY-073,Orleans County,New York,2.24,44,-0.54,2.78,,
NY-075,Oswego County,New York,3.25,35,-0.79,4.04,,
NY-077,Otsego County,New York,2.74,44,-0.65,3.39,,
NY-079,Putnam County,New York,4.51,86,0.57,3.94,,
NY-081,Queens County,New York,4.69,105,1.24,3.45,,
NY-083,Rensselaer County,New York,3.1,67,-0.18,3.28,,
NY-085,Richmond County,New York,4.06,89,0.57,3.49,,
NY-087,Rockland County,New York,4.3,80,0.42,3.88,,
NY-089,St. Lawrence County,New York,2.39,25,-0.94,3.33,,
NY-091,Saratoga County,New York,3.35,73,-0.16,3.51,,
NY-093,Schenectady County,New York,2.86,65,-0.23,3.09,,
NY-095,Schoharie County,New York,2.4,44,-0.76,3.16,,
NY-097,Schuyler County,New York,1.25,19,-1.33,2.58,,
NY-099,Seneca County,New York,1.95,33,-0.75,2.7,,
NY-101,Steuben County,New York,1.2,13,-1.36,2.56,,
NY-103,Suffolk County,New York,2.93,52,-0.95,3.88,,
NY-105,Sullivan County,New York,3.19,53,-0.57,3.76,,
NY-107,Tioga County,New York,1.65,24,-1.21,2.86,,
NY-109,Tompkins County,New York,1.83,30,-1.05,2.88,,
NY-111,Ulster County,New York,3.95,66,-0.16,4.11,,
NY-113,Warren County,New York,3.21,62,-0.49,3.7,,
NY-115,Washington County,New York,2.75,58,-0.45,3.2,,
NY-117,Wayne County,New York,2.77,61,-0.23,3,,
NY-119,Westchester County,New York,4.36,84,0.45,3.91,,
NY-121,Wyoming County,New York,2.05,27,-1.02,3.07,,
NY-123,Yates County,New York,1.59,32,-0.87,2.46,,
NC-001,Alamance County,North Carolina,0.41,5,-2.4,2.81,,
NC-003,Alexander County,North Carolina,0.78,7,-2.16,2.94,,
NC-005,Alleghany County,North Carolina,1.62,20,-1.98,3.6,,
NC-007,Anson County,North Carolina,0.89,18,-1.81,2.7,,
NC-009,Ashe County,North Carolina,1.6,22,-1.83,3.43,,
NC-011,Avery County,North Carolina,1.54,14,-2.3,3.84,,
NC-013,Beaufort County,North Carolina,1.16,19,-1.82,2.98,,
NC-015,Bertie County,North Carolina,1.72,39,-1.16,2.88,,
NC-017,Bladen County,North Carolina,0.65,5,-1.99,2.64,,
NC-019,Brunswick County,North Carolina,1.43,29,-1.35,2.78,,
NC-021,Buncombe County,North Carolina,1.55,24,-1.56,3.11,,
NC-023,Burke County,North Carolina,1.36,22,-1.88,3.24,,
NC-025,Cabarrus County,North Carolina,0.54,2,-2.36,2.9,,
NC-027,Caldwell County,North Carolina,1.43,19,-1.88,3.31,,
NC-029,Camden County,North Carolina,1.7,36,-1.23,2.93,,
NC-031,Carteret County,North Carolina,1.44,22,-1.96,3.4,,
NC-033,Caswell County,North Carolina,0.67,13,-2.12,2.79,,
NC-035,Catawba County,North Carolina,0.94,14,-2.05,2.99,,
NC-037,Chatham County,North Carolina,0.53,5,-2.33,2.86,,
NC-039,Cherokee County,North Carolina,2.05,21,-2.25,4.3,,
NC-041,Chowan County,North Carolina,2.04,47,-0.88,2.92,,
NC-043,Clay County,North Carolina,1.73,15,-2.53,4.26,,
NC-045,Cleveland County,North Carolina,0.78,8,-2.33,3.11,,
NC-047,Columbus County,North Carolina,0.94,11,-1.72,2.66,,
NC-049,Craven County,North Carolina,0.97,15,-2.03,3,,
NC-051,Cumberland County,North Carolina,0.7,6,-1.98,2.68,,
NC-053,Currituck County,North Carolina,1.71,35,-1.23,2.94,,
NC-055,Dare County,North Carolina,1.96,35,-1.44,3.4,,
NC-057,Davidson County,North Carolina,0.61,8,-2.23,2.84,,
NC-059,Davie County,North Carolina,0.64,8,-2.17,2.81,,
NC-061,Duplin County,North Carolina,0.92,12,-1.81,2.73,,
NC-063,Durham County,North Carolina,0.73,9,-2.11,2.84,,
NC-065,Edgecombe County,North Carolina,0.86,12,-1.93,2.79,,
NC-067,Forsyth County,North Carolina,0.98,18,-1.77,2.75,,
NC-069,Franklin County,North Carolina,0.57,6,-2.33,2.9,,
NC-071,Gaston County,North Carolina,0.69,6,-2.28,2.97,,
NC-073,Gates County,North Carolina,1.5,28,-1.4,2.9,,
NC-075,Graham County,North Carolina,2.32,21,-2.25,4.57,,
NC-077,Granville County,North Carolina,0.81,15,-2.02,2.83,,
NC-079,Greene County,North Carolina,0.94,16,-1.88,2.82,,
NC-081,Guilford County,North Carolina,0.66,11,-2.07,2.73,,
NC-083,Halifax County,North Carolina,1.2,23,-1.61,2.81,,
NC-085,Harnett County,North Carolina,0.34,3,-2.43,2.77,,
NC-087,Haywood County,North Carolina,1.62,17,-2,3.62,,
NC-089,Henderson County,North Carolina,1.69,17,-2.32,4.01,,
NC-091,Hertford County,North Carolina,1.57,32,-1.31,2.88,,
NC-093,Hoke County,North Carolina,1.23,26,-1.49,2.72,,
NC-095,Hyde County,North Carolina,1.85,32,-1.47,3.32,,
NC-097,Iredell County,North Carolina,0.67,9,-2.23,2.9,,
NC-099,Jackson County,North Carolina,2.04,20,-2.35,4.39,,
NC-101,Johnston County,North Carolina,0.72,8,-2.08,2.8,,
NC-103,Jones County,North Carolina,0.92,15,-1.96,2.88,,
NC-105,Lee County,North Carolina,0.49,5,-2.33,2.82,,
NC-107,Lenoir County,North Carolina,0.91,17,-1.88,2.79,,
NC-109,Lincoln County,North Carolina,0.77,11,-2.23,3,,
NC-111,McDowell County,North Carolina,1.99,29,-1.68,3.67,,
NC-113,Macon County,North Carolina,2.08,20,-2.35,4.43,,
NC-115,Madison County,North Carolina,1.21,17,-1.71,2.92,,
NC-117,Martin County,North Carolina,1.36,29,-1.46,2.82,,
NC-119,Mecklenburg County,North Carolina,0.57,4,-2.3,2.87,,
NC-121,Mitchell County,North Carolina,1.67,22,-1.68,3.35,,
NC-123,Montgomery County,North Carolina,0.85,16,-1.98,2.83,,
NC-125,Moore County,North Carolina,0.67,8,-2.15,2.82,,
NC-127,Nash County,North Carolina,0.92,15,-1.99,2.91,,
NC-129,New Hanover County,North Carolina,1.96,44,-0.9,2.86,,
NC-131,Northampton County,North Carolina,1.45,29,-1.36,2.81,,
NC-133,Onslow County,North Carolina,1.22,18,-1.73,2.95,,
NC-135,Orange County,North Carolina,0.57,9,-2.34,2.91,,
NC-137,Pamlico County,North Carolina,1.15,17,-2.04,3.19,,
NC-139,Pasquotank County,North Carolina,1.77,38,-1.18,2.95,,
NC-141,Pender County,North Carolina,1.5,29,-1.3,2.8,,
NC-143,Perquimans County,North Carolina,1.93,44,-1.02,2.95,,
NC-145,Person County,North Carolina,0.75,13,-2.11,2.86,,
NC-147,Pitt County,North Carolina,0.94,15,-1.84,2.78,,
NC-149,Polk County,North Carolina,1.62,18,-2.25,3.87,,
NC-151,Randolph County,North Carolina,0.49,4,-2.26,2.75,,
NC-153,Richmond County,North Carolina,1.05,23,-1.67,2.72,,
NC-155,Robeson County,North Carolina,1.25,30,-1.3,2.55,,
NC-157,Rockingham County,North Carolina,0.87,14,-1.81,2.68,,
NC-159,Rowan County,North Carolina,0.58,6,-2.37,2.95,,
NC-161,Rutherford County,North Carolina,1.27,18,-2.04,3.31,,
NC-163,Sampson County,North Carolina,0.67,5,-2.03,2.7,,
NC-165,Scotland County,North Carolina,1.54,36,-1.08,2.62,,
NC-167,Stanly County,North Carolina,0.88,14,-2.02,2.9,,
NC-169,Stokes County,North Carolina,0.85,10,-1.99,2.84,,
NC-171,Surry County,North Carolina,1.01,14,-1.96,2.97,,
NC-173,Swain County,North Carolina,1.61,7,-2.78,4.39,,
NC-175,Transylvania County,North Carolina,2.75,26,-2.21,4.96,,
NC-177,Tyrrell County,North Carolina,2.04,41,-1.11,3.15,,
NC-179,Union County,North Carolina,0.28,2,-2.46,2.74,,
NC-181,Vance County,North Carolina,0.73,12,-2.09,2.82,,
NC-183,Wake County,North Carolina,0.5,4,-2.33,2.83,,
NC-185,Warren County,North Carolina,0.95,16,-1.88,2.83,,
NC-187,Washington County,North Carolina,1.94,44,-1.06,3,,
NC-189,Watauga County,North Carolina,1.8,24,-1.86,3.66,,
NC-191,Wayne County,North Carolina,0.88,15,-1.97,2.85,,
NC-193,Wilkes County,North Carolina,1.17,14,-1.97,3.14,,
NC-195,Wilson County,North Carolina,0.86,12,-1.98,2.84,,
NC-197,Yadkin County,North Carolina,0.82,10,-1.98,2.8,,
NC-199,Yancey County,North Carolina,2.1,35,-1.39,3.49,,
ND-001,Adams County,North Dakota,0.46,79,-0.04,0.5,,
ND-003,Barnes County,North Dakota,1.48,114,0.75,0.73,,
ND-005,Benson County,North Dakota,0.29,46,-0.33,0.62,,
ND-007,Billings County,North Dakota,0.37,58,-0.13,0.5,,
ND-009,Bottineau County,North Dakota,1.13,112,0.52,0.61,,
ND-011,Bowman County,North Dakota,0.19,40,-0.27,0.46,,
ND-013,Burke County,North Dakota,1.1,113,0.52,0.58,,
ND-015,Burleigh County,North Dakota,1.18,118,0.65,0.53,,
ND-017,Cass County,North Dakota,1.62,120,0.87,0.75,,
ND-019,Cavalier County,North Dakota,1.03,96,0.17,0.86,,
ND-021,Dickey County,North Dakota,1.25,108,0.55,0.7,,
ND-023,Divide County,North Dakota,0.34,45,-0.16,0.5,,
ND-025,Dunn County,North Dakota,0.5,72,-0.08,0.58,,
ND-027,Eddy County,North Dakota,0.7,89,0.05,0.65,,
ND-029,Emmons County,North Dakota,1.24,119,0.71,0.53,,
ND-031,Foster County,North Dakota,0.85,96,0.18,0.67,,
ND-033,Golden Valley County,North Dakota,0.27,46,-0.21,0.48,,
ND-035,Grand Forks County,North Dakota,1.25,104,0.42,0.83,,
ND-037,Grant County,North Dakota,0.76,95,0.2,0.56,,
ND-039,Griggs County,North Dakota,1.11,105,0.38,0.73,,
ND-041,Hettinger County,North Dakota,0.52,79,-0.02,0.54,,
ND-043,Kidder County,North Dakota,1.05,111,0.5,0.55,,
ND-045,LaMoure County,North Dakota,1.14,106,0.45,0.69,,
ND-047,Logan County,North Dakota,0.96,106,0.38,0.58,,
ND-049,McHenry County,North Dakota,1,106,0.38,0.62,,
ND-051,McIntosh County,North Dakota,1.07,110,0.49,0.58,,
ND-053,McKenzie County,North Dakota,0.38,58,-0.13,0.51,,
ND-055,McLean County,North Dakota,0.81,100,0.23,0.58,,
ND-057,Mercer County,North Dakota,0.72,93,0.16,0.56,,
ND-059,Morton County,North Dakota,1.16,115,0.6,0.56,,
ND-061,Mountrail County,North Dakota,1.09,114,0.55,0.54,,
ND-063,Nelson County,North Dakota,1.06,107,0.33,0.73,,
ND-065,Oliver County,North Dakota,1,108,0.41,0.59,,
ND-067,Pembina County,North Dakota,1.34,105,0.46,0.88,,
ND-069,Pierce County,North Dakota,0.44,66,-0.16,0.6,,
ND-071,Ramsey County,North Dakota,0.64,82,-0.01,0.65,,
ND-073,Ransom County,North Dakota,1.49,113,0.77,0.72,,
ND-075,Renville County,North Dakota,1.55,124,0.94,0.61,,
ND-077,Richland County,North Dakota,1.56,114,0.73,0.83,,
ND-079,Rolette County,North Dakota,0.73,87,0.1,0.63,,
ND-081,Sargent County,North Dakota,1.33,108,0.6,0.73,,
ND-083,Sheridan County,North Dakota,0.81,93,0.17,0.64,,
ND-085,Sioux County,North Dakota,0.94,111,0.41,0.53,,
ND-087,Slope County,North Dakota,0.25,46,-0.23,0.48,,
ND-089,Stark County,North Dakota,0.43,68,-0.14,0.57,,
ND-091,Steele County,North Dakota,1.4,111,0.66,0.74,,
ND-093,Stutsman County,North Dakota,1.09,106,0.44,0.65,,
ND-095,Towner County,North Dakota,0.55,71,-0.12,0.67,,
ND-097,Traill County,North Dakota,1.4,110,0.62,0.78,,
ND-099,Walsh County,North Dakota,1.17,105,0.36,0.81,,
ND-101,Ward County,North Dakota,1.53,119,0.9,0.63,,
ND-103,Wells County,North Dakota,0.38,55,-0.28,0.66,,
ND-105,Williams County,North Dakota,0.36,54,-0.15,0.51,,
OH-001,Adams County,Ohio,1.49,16,-1.52,3.01,,
OH-003,Allen County,Ohio,1.08,11,-1.53,2.61,,
OH-005,Ashland County,Ohio,1.14,11,-1.54,2.68,,
OH-007,Ashtabula County,Ohio,1.89,15,-1.53,3.42,,
OH-009,Athens County,Ohio,0.76,6,-2,2.76,,
OH-011,Auglaize County,Ohio,0.97,9,-1.67,2.64,,
OH-013,Belmont County,Ohio,0.99,9,-1.9,2.89,,
OH-015,Brown County,Ohio,1.45,17,-1.67,3.12,,
OH-017,Butler County,Ohio,1.3,17,-1.68,2.98,,
OH-019,Carroll County,Ohio,1.3,13,-1.4,2.7,,
OH-021,Champaign County,Ohio,1.06,9,-1.69,2.75,,
OH-023,Clark County,Ohio,1.03,10,-1.8,2.83,,
OH-025,Clermont County,Ohio,1.39,15,-1.75,3.14,,
OH-027,Clinton County,Ohio,1.15,8,-1.94,3.09,,
OH-029,Columbiana County,Ohio,1.1,10,-1.54,2.64,,
OH-031,Coshocton County,Ohio,1.14,9,-1.59,2.73,,
OH-033,Crawford County,Ohio,1.21,14,-1.53,2.74,,
OH-035,Cuyahoga County,Ohio,1.89,27,-1.06,2.95,,
OH-037,Darke County,Ohio,1.19,12,-1.56,2.75,,
OH-039,Defiance County,Ohio,2.72,80,0.21,2.51,,
OH-041,Delaware County,Ohio,1.01,8,-1.71,2.72,,
OH-043,Erie County,Ohio,1.25,13,-1.27,2.52,,
OH-045,Fairfield County,Ohio,0.98,7,-1.84,2.82,,
OH-047,Fayette County,Ohio,1.06,8,-1.77,2.83,,
OH-049,Franklin County,Ohio,1.12,11,-1.62,2.74,,
OH-051,Fulton County,Ohio,2.26,64,-0.23,2.49,,
OH-053,Gallia County,Ohio,1.41,18,-1.48,2.89,,
OH-055,Geauga County,Ohio,1.97,17,-1.31,3.28,,
OH-057,Greene County,Ohio,1.04,8,-1.89,2.93,,
OH-059,Guernsey County,Ohio,1.5,19,-1.3,2.8,,
OH-061,Hamilton County,Ohio,1.34,17,-1.69,3.03,,
OH-063,Hancock County,Ohio,1.09,14,-1.39,2.48,,
OH-065,Hardin County,Ohio,0.91,10,-1.64,2.55,,
OH-067,Harrison County,Ohio,1.21,12,-1.6,2.81,,
OH-069,Henry County,Ohio,2.18,60,-0.29,2.47,,
OH-071,Highland County,Ohio,1.35,10,-1.68,3.03,,
OH-073,Hocking County,Ohio,1.05,7,-1.73,2.78,,
OH-075,Holmes County,Ohio,1.07,7,-1.63,2.7,,
OH-077,Huron County,Ohio,1.24,14,-1.39,2.63,,
OH-079,Jackson County,Ohio,1.2,12,-1.61,2.81,,
OH-081,Jefferson County,Ohio,1.17,12,-1.53,2.7,,
OH-083,Knox County,Ohio,0.9,5,-1.89,2.79,,
OH-085,Lake County,Ohio,1.99,20,-1.38,3.37,,
OH-087,Lawrence County,Ohio,1.66,26,-1.31,2.97,,
OH-089,Licking County,Ohio,1.04,7,-1.78,2.82,,
OH-091,Logan County,Ohio,0.92,9,-1.73,2.65,,
OH-093,Lorain County,Ohio,1.6,26,-1.06,2.66,,
OH-095,Lucas County,Ohio,1.66,37,-0.69,2.35,,
OH-097,Madison County,Ohio,0.95,7,-1.75,2.7,,
OH-099,Mahoning County,Ohio,1.14,10,-1.55,2.69,,
OH-101,Marion County,Ohio,0.87,7,-1.78,2.65,,
OH-103,Medina County,Ohio,1.53,21,-1.23,2.76,,
OH-105,Meigs County,Ohio,1.1,11,-1.72,2.82,,
OH-107,Mercer County,Ohio,1.44,26,-1.17,2.61,,
OH-109,Miami County,Ohio,1.13,12,-1.64,2.77,,
OH-111,Monroe County,Ohio,1.03,8,-1.95,2.98,,
OH-113,Montgomery County,Ohio,1.15,12,-1.75,2.9,,
OH-115,Morgan County,Ohio,1.19,13,-1.52,2.71,,
OH-117,Morrow County,Ohio,1.15,11,-1.69,2.84,,
OH-119,Muskingum County,Ohio,1.54,29,-1.17,2.71,,
OH-121,Noble County,Ohio,1.3,14,-1.52,2.82,,
OH-123,Ottawa County,Ohio,1.27,20,-1.09,2.36,,
OH-125,Paulding County,Ohio,2.46,70,-0.09,2.55,,
OH-127,Perry County,Ohio,1.31,17,-1.43,2.74,,
OH-129,Pickaway County,Ohio,0.94,8,-1.85,2.79,,
OH-131,Pike County,Ohio,1.53,22,-1.25,2.78,,
OH-133,Portage County,Ohio,1.35,11,-1.5,2.85,,
OH-135,Preble County,Ohio,1.38,18,-1.52,2.9,,
OH-137,Putnam County,Ohio,1.62,30,-0.89,2.51,,
OH-139,Richland County,Ohio,1.08,11,-1.67,2.75,,
OH-141,Ross County,Ohio,1.35,12,-1.44,2.79,,
OH-143,Sandusky County,Ohio,1.19,20,-1.23,2.42,,
OH-145,Scioto County,Ohio,1.23,13,-1.56,2.79,,
OH-147,Seneca County,Ohio,1.14,16,-1.39,2.53,,
OH-149,Shelby County,Ohio,1.05,11,-1.68,2.73,,
OH-151,Stark County,Ohio,1.42,18,-1.23,2.65,,
OH-153,Summit County,Ohio,1.37,15,-1.42,2.79,,
OH-155,Trumbull County,Ohio,1.53,14,-1.39,2.92,,
OH-157,Tuscarawas County,Ohio,1.3,11,-1.42,2.72,,
OH-159,Union County,Ohio,0.82,6,-1.75,2.57,,
OH-161,Van Wert County,Ohio,1.99,42,-0.6,2.59,,
OH-163,Vinton County,Ohio,1.02,6,-1.78,2.8,,
OH-165,Warren County,Ohio,1.26,14,-1.82,3.08,,
OH-167,Washington County,Ohio,1.02,9,-1.81,2.83,,
OH-169,Wayne County,Ohio,1.28,17,-1.36,2.64,,
OH-171,Williams County,Ohio,2.61,76,0.03,2.58,,
OH-173,Wood County,Ohio,1.41,25,-1,2.41,,
OH-175,Wyandot County,Ohio,0.92,9,-1.64,2.56,,
OK-001,Adair County,Oklahoma,1.02,17,-2.52,3.54,,
OK-003,Alfalfa County,Oklahoma,0.72,52,-0.85,1.57,,
