"","county_fips","rep_votes","all_votes","state","pc_rep","unemploy_rate","median_income","pc_uninsured","pop_over_18","turnout","med_inc_000s","rain_oct_16","rain_historical","rain_election"
"2456",47125,32341,57620,"TN",56.1280805275946,8.2,51528,10.4,138265,41.6735978013235,51.528,0.48,2.85,1
"2457",47127,2325,2926,"TN",79.46001367054,5.8,49496,9.4,5086,57.5304758159654,49.496,0.57,3.24,1
"2458",47129,5441,6705,"TN",81.1483967188665,8.6,39728,12.1,17400,38.5344827586207,39.728,0.37,3.09,1
"2459",47131,9526,12249,"TN",77.7696138460282,10.8,38933,13.8,24079,50.8700527430541,38.933,0.72,3.07,0
"2460",47133,6059,8229,"TN",73.6298456677604,7.1,35065,11.3,17075,48.1932650073206,35.065,1.37,2.88,1
"2461",47135,2167,2855,"TN",75.9019264448336,7.1,31274,16.9,6115,46.6884709730172,31.274,0.83,3,1
"2462",47137,2021,2615,"TN",77.2848948374761,6,39014,12.9,4168,62.7399232245681,39.014,1.15,2.84,0
"2463",47139,5097,6520,"TN",78.1748466257669,9,41520,10.8,13236,49.2595950438199,41.52,0.2,3.14,0
"2464",47141,19002,27212,"TN",69.8294869910334,7.7,36350,12.4,58935,46.1729023500467,36.35,0.94,3.04,0
"2465",47143,8660,11062,"TN",78.2860242270837,8,38355,10.5,25003,44.2426908770947,38.355,0.12,3.26,1
"2466",47145,15880,21669,"TN",73.284415524482,9.3,42299,9.8,42631,50.8292087917243,42.299,0.12,3.01,1
"2467",47147,19410,27113,"TN",71.589274517759,7.4,56331,10.3,50901,53.2661440836133,56.331,0.62,2.86,0
"2468",47149,64515,107436,"TN",60.0497040098291,6.1,58032,11.1,217179,49.4688712997113,58.032,0.48,3.05,1
"2469",47151,6044,7123,"TN",84.8518882493332,13.4,30897,12.9,16619,42.8605812624105,30.897,0.72,3.02,0
"2470",47153,4441,5694,"TN",77.9943800491746,9.1,46541,10.5,11411,49.8992200508281,46.541,0.22,3.5,1
"2471",47155,28629,36312,"TN",78.8417052214144,6.4,42586,18.3,74429,48.7874350051727,42.586,1.31,3.33,1
"2472",47157,116344,337383,"TN",34.4842508365863,9.4,46854,13.7,698020,48.3342884158047,46.854,1.47,3.06,0
"2473",47159,5494,7436,"TN",73.8838084991931,4.2,44272,9.7,14596,50.9454645108249,44.272,0.51,3.15,0
"2474",47161,3864,5299,"TN",72.9194187582563,8.7,41835,10.5,10406,50.9225446857582,41.835,0.48,2.93,1
"2475",47163,46979,62278,"TN",75.4343427855744,7.7,40983,10.7,125482,49.6310227761751,40.983,1.1,2.64,1
"2476",47165,50129,71505,"TN",70.1055870218866,5.3,58972,9.6,130678,54.7184682961172,58.972,0.44,2.95,1
"2477",47167,16910,23481,"TN",72.0156722456454,9.4,54650,11.2,45735,51.3414234175139,54.65,1.23,3.15,0
"2478",47169,2103,3160,"TN",66.5506329113924,8,47667,12.3,6126,51.5834149526608,47.667,0.32,3.11,0
"2479",47171,5671,7195,"TN",78.8186240444753,11.5,35390,11.6,14498,49.6275348323907,35.39,0.97,3.15,0
"2480",47173,5053,6247,"TN",80.8868256763246,9.1,38540,12.1,14797,42.2180171656417,38.54,0.43,3.02,1
"2481",47175,1820,2419,"TN",75.2377015295577,11.7,42813,12.2,4551,53.1531531531532,42.813,0.56,3.09,1
"2482",47177,9540,13612,"TN",70.0852189244784,7.8,36245,12.7,30546,44.5622994827473,36.245,0.63,3.08,1
"2483",47179,34252,49750,"TN",68.8482412060302,5.7,44444,11.1,101241,49.14017048429,44.444,0.89,2.62,0
"2484",47181,5036,5857,"TN",85.9825849410961,8.4,34008,12.1,13798,42.448180895782,34.008,1.57,3.16,0
"2485",47183,9008,12184,"TN",73.9330269205516,10,38040,9.4,27339,44.5663703866272,38.04,0.34,2.97,0
"2486",47185,7671,9825,"TN",78.0763358778626,10.5,35989,12.8,20568,47.7683780630105,35.989,0.82,3.02,0
"2487",47187,68212,106271,"TN",64.1868430710166,3.7,100140,5.2,147864,71.8707731428881,100.14,0.46,2.94,0
"2488",47189,39406,56734,"TN",69.4574681848627,5.4,63426,8,95226,59.5782664398379,63.426,0.39,3.1,0
"2489",48001,13201,16977,"TX",77.7581433704424,4.3,42146,15.7,46581,36.446190506859,42.146,0.99,3.55,1
"2490",48003,3927,4943,"TX",79.4456807606716,5.2,70121,15.6,11906,41.5168822442466,70.121,0.19,1.54,1
"2491",48005,21668,29911,"TX",72.4415766774765,8.3,44185,18.9,64742,46.2003027401069,44.185,0.36,3.36,1
"2492",48007,7740,10512,"TX",73.6301369863014,7.5,44851,17.8,20154,52.1583804703781,44.851,0.28,3.55,1
"2493",48009,3786,4283,"TX",88.3959841232781,3.3,62407,12.5,6798,63.0038246543101,62.407,2.62,2.87,0
"2494",48011,924,1021,"TX",90.4995102840353,1.6,65000,6.8,1480,68.9864864864865,65,0.32,1.78,0
"2495",48013,8618,13673,"TX",63.0293278724494,7.2,53181,18.4,34309,39.8525168323181,53.181,0.13,2.5,1
"2496",48015,9637,12274,"TX",78.5155613491934,5.8,56681,16.5,21982,55.8365935765626,56.681,0.52,3.7,1
"2497",48017,1344,1793,"TX",74.9581706636921,2.1,40589,29.5,4984,35.9751203852327,40.589,0.53,1.51,1
"2498",48019,8163,10218,"TX",79.8884321785085,4.1,55434,14.9,17303,59.053343350864,55.434,0.32,3.23,0
"2499",48021,16328,28454,"TX",57.3838476136923,8.6,55808,19.2,58189,48.8992764955576,55.808,0.5,3.45,0
"2500",48023,1267,1499,"TX",84.5230153435624,1.4,34382,18.4,2862,52.3759608665269,34.382,2.57,2.73,1
"2501",48025,4744,8485,"TX",55.9104301708898,6.1,44005,22.7,25662,33.0644532772192,44.005,0.26,2.93,0
"2502",48027,51998,94994,"TX",54.7381939911994,8.7,51529,13,238509,39.828266438583,51.529,0.36,3.21,1
"2503",48029,240333,589645,"TX",40.7589312213281,6.7,52353,16.9,1371360,42.9970977715552,52.353,0.22,3.03,0
"2504",48031,4212,5685,"TX",74.089709762533,6.1,56573,18.1,8830,64.3827859569649,56.573,0.11,3.18,0
"2505",48033,330,365,"TX",90.4109589041096,1.1,77569,3.9,487,74.9486652977413,77.569,0.27,1.87,0
"2506",48035,6339,7838,"TX",80.8752232712427,6.4,45419,20.7,14025,55.8859180035651,45.419,1.11,2.92,1
"2507",48037,24924,34602,"TX",72.0305184671406,8.1,42683,16.6,71174,48.6160676651586,42.683,0.21,3.57,0
"2508",48039,72791,121181,"TX",60.0679974583474,5.2,72006,15.1,247314,48.9988435753738,72.006,0.88,4.01,0
"2509",48041,38738,67211,"TX",57.6363988037672,5.7,41654,14.1,166744,40.307897135729,41.654,1.57,3.6,1
"2510",48043,2077,4252,"TX",48.8476011288805,7,38440,18.2,7304,58.2146768893757,38.44,0.39,1.27,0
"2511",48045,625,736,"TX",84.9184782608696,5.9,40385,21.4,1297,56.7463377023901,40.385,0.61,1.79,0
"2512",48047,613,2596,"TX",23.613251155624,12.9,24913,23.5,5467,47.4849094567404,24.913,0.6,2.19,1
"2513",48049,12017,14026,"TX",85.6766005988878,4.1,43235,14.7,29212,48.0145145830481,43.235,1.03,2.78,1
"2514",48051,5316,6960,"TX",76.3793103448276,6.1,52513,19.9,13393,51.9674456805794,52.513,1.6,3.45,1
"2515",48053,14638,19204,"TX",76.223703395126,4.6,54259,15.8,34864,55.0826067003212,54.259,0.09,3.05,1
"2516",48055,6691,12092,"TX",55.3341051935164,4.5,49533,20.9,30162,40.0901796963066,49.533,0.33,3.34,0
"2517",48057,4638,6965,"TX",66.5900933237617,6.3,54167,16.5,16244,42.8773701058852,54.167,0.42,3.9,1
"2518",48059,4865,5579,"TX",87.2020075282309,3.8,40568,22.4,10344,53.9346481051818,40.568,2.05,2.7,0
"2519",48061,29472,92079,"TX",32.0072980809957,9.4,34578,30.5,286191,32.1739677348344,34.578,0.59,2.8,1
"2520",48063,3201,4542,"TX",70.4755614266843,6.6,40045,17.6,9317,48.7495975099281,40.045,0.44,3.61,0
"2521",48065,2620,2964,"TX",88.3940620782726,2.2,64554,12.3,4469,66.323562318192,64.554,0.2,1.71,0
"2522",48067,9726,12344,"TX",78.7913156189242,8.8,39366,16.6,23497,52.534366089288,39.366,0.68,3.47,1
"2523",48069,1414,1997,"TX",70.806209313971,4.8,42733,30.9,5498,36.3222990178247,42.733,0.31,1.7,0
"2524",48071,13339,16786,"TX",79.4650303824616,6.4,70396,16.5,27484,61.0755348566439,70.396,0.33,3.98,0
"2525",48073,12919,16790,"TX",76.9446098868374,6,40769,20,38174,43.982815528894,40.769,0.76,3.51,0
"2526",48075,1802,2084,"TX",86.468330134357,6.3,37125,15.4,5632,37.0028409090909,37.125,0.45,2.22,1
"2527",48077,4377,5018,"TX",87.2259864487844,6.7,45341,16.1,8139,61.6537658188967,45.341,2.95,3.2,0
"2528",48079,679,901,"TX",75.3607103218646,7,38625,27.8,2104,42.8231939163498,38.625,1.06,1.57,1
"2529",48081,1265,1423,"TX",88.8966971187632,4.3,41756,16.1,2577,55.2192471866511,41.756,0.23,2.42,0
"2530",48083,3177,3643,"TX",87.2083447707933,6,42049,24.3,6617,55.0551609490706,42.049,0.77,2.64,1
"2531",48085,201014,361419,"TX",55.6179946267352,4.5,86188,11.8,645247,56.0125037388783,86.188,1.75,3.71,0
"2532",48087,983,1156,"TX",85.0346020761246,4.9,40257,21.2,2243,51.5381185911725,40.257,0.31,2.22,0
"2533",48089,6325,8513,"TX",74.2981322682955,3.3,45398,16.5,15981,53.269507540204,45.398,0.54,3.72,0
"2534",48091,45136,62178,"TX",72.5915918813728,4.5,69666,13.9,95600,65.0397489539749,69.666,0.17,3.32,1
"2535",48093,4333,5237,"TX",82.7382088982242,5.2,39054,23.4,10441,50.1580308399579,39.054,1.13,2.93,0
"2536",48095,885,1068,"TX",82.8651685393258,1.9,48516,16.5,3596,29.6996662958843,48.516,0.35,2.49,1
"2537",48097,13181,15955,"TX",82.6136007521153,6.5,56269,16.2,29454,54.1692130101175,56.269,3.94,3.57,0
"2538",48099,12225,18253,"TX",66.9752917328658,9.2,49275,10.2,56700,32.1922398589065,49.275,0.21,3.01,0
"2539",48101,506,612,"TX",82.6797385620915,11.6,33750,19,1192,51.3422818791946,33.75,0.92,2.3,1
"2540",48103,1049,1384,"TX",75.7947976878613,3.3,60133,17,3354,41.2641621943948,60.133,0.41,1.48,1
"2541",48105,980,1395,"TX",70.2508960573477,2.8,50646,21.5,2881,48.4206872613676,50.646,0.16,1.99,0
"2542",48107,1181,1728,"TX",68.3449074074074,9.5,39026,21.7,4340,39.815668202765,39.026,0.8,2.04,0
"2543",48109,280,767,"TX",36.5058670143416,4.6,33981,20.2,1734,44.2329873125721,33.981,0.57,1.12,1
"2544",48111,1261,1544,"TX",81.6709844559585,4.8,43897,24.9,4845,31.8679050567595,43.897,0.14,1.23,0
"2545",48113,262945,758973,"TX",34.6448424384003,6.7,51411,23.2,1836309,41.3314425840096,51.411,2.23,3.5,1
"2546",48115,2636,3563,"TX",73.982598933483,7.4,42354,20.8,10082,35.3402102757389,42.354,0.3,1.75,1
"2547",48117,2911,4216,"TX",69.0464895635674,4.9,47219,19.1,12987,32.4632324632325,47.219,0.16,1.57,0
"2548",48119,1836,2281,"TX",80.4910127137221,9.4,40529,16.7,4067,56.0855667568232,40.529,1.29,3.73,0
"2549",48121,170603,298645,"TX",57.1256843409399,5.1,76678,13.3,557503,53.5683216054443,76.678,2.67,3.46,1
"2550",48123,5519,6844,"TX",80.6399766218586,6.7,50582,14.8,16026,42.705603394484,50.582,0.05,3.38,0
"2551",48125,755,909,"TX",83.0583058305831,11.8,42118,21.2,1773,51.2690355329949,42.118,0.76,2.25,0
"2552",48127,974,3225,"TX",30.2015503875969,12.8,32204,28.6,7597,42.450967487166,32.204,0.07,2.22,1
"2553",48129,1225,1465,"TX",83.617747440273,4.9,40560,18.1,2812,52.0981507823613,40.56,0.37,1.99,0
"2554",48131,1316,4168,"TX",31.573896353167,11.5,33115,27.7,8703,47.8915316557509,33.115,0.66,2.22,0
"2555",48133,6011,6963,"TX",86.3277322992963,5,34434,21.7,14365,48.4719805081796,34.434,2.28,2.84,0
"2556",48135,25020,36530,"TX",68.4916506980564,6.4,58335,23.3,107505,33.9798148923306,58.335,0.23,1.5,0
"2557",48137,746,1073,"TX",69.524697110904,3.9,39457,16.9,1695,63.3038348082596,39.457,0.12,2.52,0
"2558",48139,44941,63673,"TX",70.5809369748559,5.5,64382,16.6,116567,54.6235212367136,64.382,1.51,3.38,0
"2559",48141,55512,214008,"TX",25.9392172255243,7.9,42075,23.8,596618,35.8701882946877,42.075,0.21,0.82,0
"2560",48143,11210,13893,"TX",80.68811631757,4.1,42492,20.2,32041,43.3600699104273,42.492,1.76,3.02,0
"2561",48145,3441,5248,"TX",65.5678353658537,6.2,38547,18.9,13583,38.6365309578149,38.547,0.3,3.34,0
"2562",48147,9548,12044,"TX",79.2759880438392,6.4,45471,17.6,26629,45.2288858011942,45.471,0.69,3.66,0
"2563",48149,8743,11174,"TX",78.244138177913,1.7,51290,14.3,19652,56.8593527376349,51.29,0.32,3.54,1
"2564",48151,1265,1729,"TX",73.1636784268363,6.8,41531,18.7,3056,56.57722513089,41.531,0.78,2.24,1
"2565",48153,1474,1959,"TX",75.2424706482899,7.6,43070,23,4424,44.2811934900542,43.07,0.74,1.95,0
"2566",48155,383,513,"TX",74.6588693957115,9.3,48068,14.5,1057,48.5335856196783,48.068,1.56,2.57,0
"2567",48157,117291,262066,"TX",44.7562827684629,5.4,91152,13.1,491809,53.286133437981,91.152,0.92,3.81,0
"2568",48159,3585,4380,"TX",81.8493150684932,6.5,42652,20.9,7993,54.7979482046791,42.652,0.74,3.6,1
"2569",48161,6026,7684,"TX",78.4226965122332,5.5,45134,18.9,15129,50.7898737523961,45.134,0.84,3.57,1
"2570",48163,1856,4400,"TX",42.1818181818182,6.9,37163,24.6,14020,31.3837375178317,37.163,0.05,2.44,1
"2571",48165,3907,4620,"TX",84.5670995670996,4.5,58788,32.6,12627,36.5882632454265,58.788,0.39,1.61,1
"2572",48167,73757,122903,"TX",60.0123674767906,7.2,63064,15.3,236954,51.8678730892916,63.064,1.2,3.95,0
"2573",48169,1225,1484,"TX",82.5471698113208,2.9,52708,21.1,5399,27.486571587331,52.708,0.3,1.98,0
"2574",48171,10446,13214,"TX",79.0525200544877,5.9,55850,18.2,20639,64.0244197877804,55.85,0.31,3,0
"2575",48173,553,604,"TX",91.5562913907285,2.7,62159,21.5,900,67.1111111111111,62.159,0.24,1.81,0
"2576",48175,2620,3708,"TX",70.6580366774541,9.8,54375,11.1,5847,63.4171369933299,54.375,0.09,3.29,0
"2577",48177,4587,6334,"TX",72.4186927691822,6.5,46630,22.6,14898,42.5157739293865,46.63,0.04,3.31,0
"2578",48179,6500,7405,"TX",87.778528021607,5.3,45264,18.8,17196,43.0623400790882,45.264,0.14,1.87,0
"2579",48181,35325,47416,"TX",74.5001687194196,7.5,50212,17.5,94619,50.1125566746637,50.212,1.7,3.62,1
"2580",48183,28764,41749,"TX",68.8974586217634,5.8,47140,20,91434,45.6602576722007,47.14,1.2,3.48,1
"2581",48185,7065,9533,"TX",74.1109829015001,5.9,47839,17.4,21090,45.2015173067805,47.839,0.92,3.7,0
"2582",48187,36632,57822,"TX",63.3530490124866,5.2,64599,14.5,108719,53.1848159015443,64.599,0.16,3.33,1
"2583",48189,6366,8858,"TX",71.8672386543238,6.5,44995,20.3,25203,35.1466095306114,44.995,0.46,1.8,0
"2584",48191,893,1091,"TX",81.8515123739688,9.1,27244,24.6,2406,45.3449709060682,27.244,0.48,2,1
"2585",48193,3060,3620,"TX",84.5303867403315,4.9,45105,17.4,6556,55.2165954850519,45.105,0.62,2.98,1
"2586",48195,1730,1947,"TX",88.8546481766821,2.5,41335,18.9,3923,49.630384909508,41.335,0.35,1.44,1
"2587",48197,1207,1513,"TX",79.7752808988764,5.7,35156,20.6,3016,50.1657824933687,35.156,1.72,2.53,1
"2588",48199,19606,22780,"TX",86.0667251975417,4.8,54352,17.6,41767,54.5406660760888,54.352,0.52,4.09,1
"2589",48201,545955,1312112,"TX",41.6088718036265,7,55584,22.2,3226858,40.662216930525,55.584,0.52,3.93,1
"2590",48203,18749,26548,"TX",70.6230224499021,8.3,46230,18,49578,53.5479446528702,46.23,1.41,3.43,1
"2591",48205,1730,1952,"TX",88.6270491803279,1.6,64614,13.5,4681,41.7004913480026,64.614,0.07,1.31,0
"2592",48207,1403,1770,"TX",79.2655367231638,9.6,41067,19.4,4941,35.8227079538555,41.067,2.18,2.56,1
"2593",48209,33826,72164,"TX",46.8737874840641,6.1,60495,14.6,141866,50.8677202430463,60.495,0.2,3.37,1
"2594",48211,1462,1695,"TX",86.2536873156342,4.5,67773,26.3,2825,60,67.773,0.1,1.89,0
"2595",48213,23650,30045,"TX",78.7152604426693,6.9,43434,20,61716,48.6826754812366,43.434,1.45,3.69,1
"2596",48215,48642,173437,"TX",28.0459186909368,9,36094,32.9,548906,31.596849005112,36.094,0.58,2.33,0
"2597",48217,10108,12970,"TX",77.9336931380108,8.9,43441,19.7,26638,48.6898415796982,43.441,0.97,3.16,0
"2598",48219,5809,7311,"TX",79.455614826973,7.2,50331,20.2,17177,42.5627292309484,50.331,0.93,1.7,1
"2599",48221,21382,26262,"TX",81.4180184296702,3.2,58315,16.8,42772,61.3999812961751,58.315,2.28,3.08,0
"2600",48223,10707,13538,"TX",79.0884916531245,6,45748,21.3,26810,50.4960835509138,45.748,1.4,3.7,0
"2601",48225,6205,8353,"TX",74.284688135999,4.9,32434,15.8,18414,45.3622243944825,32.434,0.69,3.47,0
"2602",48227,6637,8723,"TX",76.0862088730941,6.6,50977,17.1,28353,30.7657038055938,50.977,0.4,1.75,1
"2603",48229,503,871,"TX",57.7497129735936,5.6,26635,27.9,2606,33.4228702993093,26.635,1.06,0.96,0
"2604",48231,23910,31554,"TX",75.7748621410915,9.7,45643,19,67653,46.6409471863775,45.643,1.51,3.74,0
"2605",48233,7042,8155,"TX",86.3519313304721,4.9,50114,16.5,16058,50.7846556233653,50.114,0.34,1.58,0
"2606",48235,660,766,"TX",86.1618798955614,3.3,64100,20,1215,63.0452674897119,64.1,0.39,2.13,0
"2607",48237,2973,3350,"TX",88.7462686567164,4.7,50390,18.9,6948,48.2153137593552,50.39,3,3.11,0
"2608",48239,4266,5302,"TX",80.4602036967182,5.1,56601,14.9,10891,48.6823983105316,56.601,0.46,3.92,1
"2609",48241,10609,13419,"TX",79.0595424398241,10.4,44552,18.8,26995,49.709205408409,44.552,0.37,3.67,1
"2610",48243,695,1191,"TX",58.3543240973971,4.8,50174,19.6,1805,65.983379501385,50.174,0.73,1.31,0
"2611",48245,42862,87618,"TX",48.9191718596635,7.3,44965,21.5,192736,45.4601112402457,44.965,0.55,3.95,1
"2612",48247,430,2119,"TX",20.2925908447381,18.4,34769,21.9,3736,56.7184154175589,34.769,0.6,2.01,1
"2613",48249,5420,12379,"TX",43.7838274497132,6.3,43321,21,29716,41.6576928254139,43.321,0.7,2.56,0
"2614",48251,44382,57606,"TX",77.0440579106343,6.3,59095,19.3,115983,49.6676237034738,59.095,1.85,3.18,1
"2615",48253,4819,5960,"TX",80.8557046979866,3.7,47007,17.5,16771,35.5375350307078,47.007,1.93,2.47,0
"2616",48255,2965,4198,"TX",70.6288708909004,4,46058,14.4,11920,35.2181208053691,46.058,0.03,2.89,1
"2617",48257,29587,41265,"TX",71.699987883194,7,60179,17.4,80743,51.1065974759422,60.179,1.94,3.73,0
"2618",48259,15700,20120,"TX",78.0318091451292,4.7,76350,9,29834,67.4398337467319,76.35,0.06,3.24,0
"2619",48261,84,186,"TX",45.1612903225806,0,24000,32.6,404,46.039603960396,24,0.42,2.64,0
"2620",48263,360,434,"TX",82.9493087557604,2.1,50625,11.7,532,81.5789473684211,50.625,0.34,2.17,0
"2621",48265,17727,23297,"TX",76.0913422329055,8.2,44261,17.3,40674,57.2773762108472,44.261,0.65,3.09,1
"2622",48267,1697,1952,"TX",86.9364754098361,6,41263,24.4,3698,52.7852893455922,41.263,0.4,2.62,1
"2623",48269,149,159,"TX",93.7106918238994,4.1,57083,23.7,218,72.9357798165138,57.083,0.86,2.39,0
"2624",48271,936,1430,"TX",65.4545454545455,14.4,34398,22.8,2874,49.7564370215727,34.398,0.04,2.38,1
"2625",48273,4367,9512,"TX",45.9104289318755,10.5,41469,20.7,24072,39.514788966434,41.469,0.9,2.68,0
"2626",48275,1078,1367,"TX",78.8588149231895,5.4,42188,17.6,2804,48.7517831669044,42.188,1.72,2.59,0
"2627",48277,14561,18611,"TX",78.2386760517973,7,40283,19.6,37900,49.1055408970976,40.283,1,3.77,1
"2628",48279,3111,3995,"TX",77.8723404255319,4.7,41401,21,9723,41.088141520107,41.401,0.61,1.67,0
"2629",48281,6385,8205,"TX",77.8184034125533,8.2,50358,16.2,15413,53.2342827483293,50.358,0.07,2.88,0
"2630",48283,872,2059,"TX",42.3506556580865,8.4,40094,25.4,5493,37.4840706353541,40.094,0.16,2.14,1
"2631",48285,7347,8661,"TX",84.8285417388292,3.5,47753,14.1,15051,57.5443492126769,47.753,0.19,3.54,1
"2632",48287,4997,6535,"TX",76.4651874521806,6,54346,14.6,12893,50.6864189870472,54.346,1.11,3.45,0
"2633",48289,6391,7439,"TX",85.9120849576556,7.6,47441,18.2,13062,56.9514622569285,47.441,0.47,3.59,0
"2634",48291,18892,24267,"TX",77.8505789755635,9.2,49655,21,58802,41.2690044556308,49.655,0.43,4.07,1
"2635",48293,5796,7739,"TX",74.8933970797261,9.4,37431,24,18019,42.9491092735446,37.431,0.4,3.52,0
"2636",48295,1159,1332,"TX",87.012012012012,5.8,60163,18,2552,52.1943573667712,60.163,0.1,1.75,0
"2637",48297,3464,4302,"TX",80.5206880520688,3.4,50741,20,9504,45.2651515151515,50.741,0.57,2.6,0
"2638",48299,8299,10447,"TX",79.4390734182062,7.7,48562,17.8,16608,62.9034200385356,48.562,0.16,2.85,0
"2639",48301,58,65,"TX",89.2307692307692,0,56875,19.7,70,92.8571428571429,56.875,0.04,1.27,0
"2640",48303,65651,99013,"TX",66.3054346398958,5.4,46859,16,223600,44.2813059033989,46.859,0.72,1.78,0
"2641",48305,1546,2009,"TX",76.9537083125933,11.1,40722,23.9,4220,47.60663507109,40.722,0.4,1.81,1
"2642",48307,2552,3103,"TX",82.2429906542056,4.2,40784,20.5,6267,49.5133237593745,40.784,0.62,2.59,0
"2643",48309,48260,79075,"TX",61.0306670882074,5.6,44246,16.5,182902,43.2335348984702,44.246,0.35,3.13,1
"2644",48311,454,499,"TX",90.9819639278557,15.2,57589,13.7,507,98.422090729783,57.589,0.35,2.16,0
"2645",48313,3351,4289,"TX",78.13010025647,3.9,43209,19.1,11772,36.4339109751954,43.209,0.76,3.57,0
"2646",48315,2983,4238,"TX",70.386974988202,9,35424,18.2,8332,50.8641382621219,35.424,0.89,3.44,0
"2647",48317,1455,1762,"TX",82.5766174801362,3.4,63992,22.3,3823,46.0894585404133,63.992,0.31,1.66,0
"2648",48319,1656,2057,"TX",80.5055906660185,4.4,38496,22,3278,62.751677852349,38.496,0.43,2.74,0
"2649",48321,8366,12196,"TX",68.596261069203,6,41253,21.5,27143,44.9323950926574,41.253,0.61,4.03,1
"2650",48323,2816,13588,"TX",20.7241683838681,12.4,37155,31.1,38505,35.2889235164264,37.155,0.14,2.14,0
"2651",48325,12085,17246,"TX",70.0742201090108,6,58333,14.1,36425,47.3466026080988,58.333,0.34,2.88,0
"2652",48327,682,864,"TX",78.9351851851852,8.4,37917,30.2,1650,52.3636363636364,37.917,0.17,2.6,0
"2653",48329,36973,49212,"TX",75.1300495814029,3.6,71424,19.7,112445,43.7653964160256,71.424,0.31,1.62,0
"2654",48331,6364,8664,"TX",73.4533702677747,9.6,39213,14.5,18297,47.3520249221184,39.213,0.78,3.35,1
"2655",48333,1951,2245,"TX",86.9042316258352,3.9,44375,13.9,3679,61.0220168524055,44.375,0.28,2.9,0
"2656",48335,1780,2196,"TX",81.056466302368,6,51555,18.3,7271,30.2021730160913,51.555,0.23,2.06,1
"2657",48337,7526,8604,"TX",87.4709437470944,6,46383,21.6,14935,57.6096417810512,46.383,3.91,3.42,0
"2658",48339,150314,204632,"TX",73.4557644943117,5.4,70805,15.3,379743,53.886970925073,70.805,0.31,3.82,1
"2659",48341,3977,5284,"TX",75.2649507948524,3.9,50552,19.5,15100,34.9933774834437,50.552,0.31,1.4,0
"2660",48343,3446,4973,"TX",69.2941886185401,12.9,37902,16.7,9763,50.9372119225648,37.902,0.38,3.6,1
"2661",48345,566,615,"TX",92.0325203252033,10,35433,25,814,75.5528255528256,35.433,1.02,2.09,0
"2662",48347,14771,22622,"TX",65.2948457254001,8.8,38915,21.1,50119,45.1365749516152,38.915,0.84,3.33,1
"2663",48349,11994,16433,"TX",72.9872816892838,10.4,43388,20.7,35484,46.3110134144967,43.388,0.99,3.51,0
"2664",48351,4288,5534,"TX",77.4846404047705,14.2,36829,17.8,11108,49.819949585884,36.829,0.23,3.58,1
"2665",48353,3552,4857,"TX",73.1315626930204,6.3,38411,17.8,11224,43.2733428367783,38.411,0.39,2.43,0
"2666",48355,50766,104405,"TX",48.6241080408026,6.1,51882,18.3,265734,39.2892892892893,51.882,0.73,2.93,1
"2667",48357,2628,3002,"TX",87.5416389073951,4.8,50011,23.8,7184,41.7873051224944,50.011,0.1,1.57,0
"2668",48359,850,948,"TX",89.662447257384,5.5,52292,12.3,1366,69.3997071742313,52.292,0.05,1.42,0
"2669",48361,25513,32000,"TX",79.728125,7.5,51443,15.6,63018,50.7791424672316,51.443,0.57,3.95,1
"2670",48363,8284,10270,"TX",80.6621226874391,6.7,42824,21.8,21286,48.2476745278587,42.824,1.96,2.97,1
"2671",48365,8445,10416,"TX",81.0771889400922,4.7,50712,17.7,18062,57.668032333075,50.712,0.81,3.39,0
"2672",48367,46473,56817,"TX",81.7941813189714,5.6,67979,15.3,93216,60.951982492276,67.979,1.76,3.21,0
"2673",48369,1915,2466,"TX",77.6561232765612,3,48589,21.7,6997,35.2436758610833,48.589,0.14,1.55,1
"2674",48371,2468,4185,"TX",58.9725209080048,4,51735,18.6,11956,35.0033456005353,51.735,0.35,1.43,0
"2675",48373,15176,19852,"TX",76.4456981664316,9.4,40864,19.4,37020,53.6250675310643,40.864,0.29,3.8,1
"2676",48375,19630,28651,"TX",68.5141879864577,4.6,40340,22.7,88208,32.4811808452748,40.34,0.21,1.56,1
"2677",48377,652,2208,"TX",29.5289855072464,9.2,33453,35.9,5132,43.0241621200312,33.453,0.65,1.16,0
"2678",48379,3968,4701,"TX",84.407572856839,6.6,50405,18.9,8812,53.3477076713572,50.405,1.63,3.78,0
"2679",48381,43462,54305,"TX",80.0331461191419,3.5,62635,12.6,97237,55.8480825200284,62.635,0.25,1.71,0
"2680",48383,709,904,"TX",78.429203539823,4.3,59257,30.8,2618,34.5301757066463,59.257,0.18,1.89,0
"2681",48385,1382,1681,"TX",82.2129684711481,6.7,37059,26.1,2706,62.1212121212121,37.059,0.4,3,0
"2682",48387,3926,5161,"TX",76.0705289672544,6.9,35016,18.3,9957,51.8328813899769,35.016,0.51,3.79,1
"2683",48389,1417,3184,"TX",44.5037688442211,7.7,46464,19.5,11162,28.5253538792331,46.464,0.43,1.18,1
"2684",48391,1830,2948,"TX",62.0759837177748,7.5,50145,16.7,5594,52.6993207007508,50.145,0.16,3.43,1
"2685",48393,524,554,"TX",94.5848375451263,2.5,72500,12.6,654,84.7094801223242,72.5,0.05,1.7,0
"2686",48395,4668,7035,"TX",66.3539445628998,7.9,49142,19.1,12497,56.2935104425062,49.142,0.61,3.55,1
"2687",48397,28451,39948,"TX",71.2200861119455,5.4,89161,11.7,63477,62.9330308615719,89.161,1.8,3.77,0
