"","county_fips","year","rep_votes","all_votes","state","pc_rep","unemploy_rate","median_income","pc_uninsured","pop_over_18","turnout","med_inc_000s"
"8222",48489,2020,2441,5549,"TX",43.989908091548,10.4,37906,27.1,16323,33.9949764136495,37.906
"8223",48491,2012,97006,163271,"TX",59.4141029331602,7.3,70849,14.3,304750,53.5753896636587,70.849
"8224",48491,2016,104175,203081,"TX",51.2972656230765,5.3,75935,11.1,357732,56.7690338018405,75.935
"8225",48491,2020,139729,289555,"TX",48.256462502806,5,90834,9.6,424492,68.2121217832138,90.834
"8226",48493,2012,12218,17205,"TX",71.0142400464981,5.5,62870,13.5,31742,54.2026337344843,62.87
"8227",48493,2016,13998,19432,"TX",72.0358172087279,6.2,68737,14,34920,55.6471935853379,68.737
"8228",48493,2020,18463,25013,"TX",73.813616919202,4,80082,13.8,38041,65.752740464236,80.082
"8229",48495,2012,1311,1725,"TX",76,3.3,47167,24.8,5019,34.3693962940825,47.167
"8230",48495,2016,1403,1876,"TX",74.7867803837953,4.1,54261,23.4,5410,34.6765249537893,54.261
"8231",48495,2020,1753,2126,"TX",82.4553151458137,2.6,63585,24.8,5517,38.5354359253217,63.585
"8232",48497,2012,17207,20745,"TX",82.9452880212099,10.2,55492,21.7,43897,47.258354785065,55.492
"8233",48497,2016,20670,24776,"TX",83.4275104940265,6.6,56396,18,46390,53.4080620823453,56.396
"8234",48497,2020,27032,32365,"TX",83.5223234976054,4.4,67726,17.1,51130,63.2994328183063,67.726
"8235",48499,2012,14351,17581,"TX",81.6278937489335,8.2,42404,21.4,33379,52.6708409479014,42.404
"8236",48499,2016,15700,18727,"TX",83.8361723714423,9.3,47814,16.7,34727,53.9263397356524,47.814
"8237",48499,2020,19049,22779,"TX",83.6252688880109,5.1,56749,15.8,36405,62.5710754017305,56.749
"8238",48501,2012,1698,2128,"TX",79.7932330827068,9.5,48611,22.7,5353,39.7534093031945,48.611
"8239",48501,2016,1797,2303,"TX",78.0286582718194,9.1,56655,23.8,5632,40.8913352272727,56.655
"8240",48501,2020,2174,2631,"TX",82.6301786393006,5.3,69004,25.6,5775,45.5584415584416,69.004
"8241",48503,2012,6225,7316,"TX",85.0874794969929,4.5,42008,23.1,13918,52.5650237103032,42.008
"8242",48503,2016,6601,7707,"TX",85.6494096276113,4,46978,21.2,13866,55.5819991345738,46.978
"8243",48503,2020,7110,8239,"TX",86.296880689404,3,52158,19,13607,60.5497170573969,52.158
"8244",48505,2012,997,3543,"TX",28.1399943550663,6.7,28617,33.6,9221,38.4231645157792,28.617
"8245",48505,2016,1029,3142,"TX",32.7498408656906,12.6,36976,30.1,9488,33.1155143338954,36.976
"8246",48505,2020,2033,3874,"TX",52.4780588538978,8.3,32945,25.9,9487,40.8348266048277,32.945
"8247",48507,2012,574,3653,"TX",15.7131125102655,11.1,25206,26.7,8041,45.4296729262529,25.206
"8248",48507,2016,694,3396,"TX",20.4358068315665,12,26639,21.7,8420,40.332541567696,26.639
"8249",48507,2020,1490,4379,"TX",34.0260333409454,4.4,40090,16.2,8466,51.7245452397827,40.09
"8250",49001,2012,2174,2560,"UT",84.921875,10.7,45948,13.5,4352,58.8235294117647,45.948
"8251",49001,2016,1838,2491,"UT",73.7856282617423,3.7,48083,15.2,4360,57.1330275229358,48.083
"8252",49001,2020,2695,3100,"UT",86.9354838709677,3.6,66705,10.3,4453,69.6159892207501,66.705
"8253",49003,2012,17101,19408,"UT",88.1131492168178,5.8,55918,10.9,32877,59.032150135353,55.918
"8254",49003,2016,12230,19735,"UT",61.9711173042817,6,55514,8.3,34635,56.9799335931861,55.514
"8255",49003,2020,21548,27023,"UT",79.7394811826962,3.1,63573,7.9,37629,71.8142921682745,63.573
"8256",49005,2012,35039,42293,"UT",82.8482254746648,6.9,49203,12.4,77066,54.8789349388836,49.203
"8257",49005,2016,21139,46157,"UT",45.7980371341292,4.5,51935,9.5,81934,56.3343666853809,51.935
"8258",49005,2020,38032,58358,"UT",65.1701566194866,2.9,60530,6.9,88110,66.2331176937919,60.53
"8259",49007,2012,5090,7567,"UT",67.2657592176556,9.5,47240,13.1,15489,48.8540254374072,47.24
"8260",49007,2016,5275,7952,"UT",66.3355130784708,7.6,47793,12.8,15201,52.3123478718505,47.793
"8261",49007,2020,6693,9369,"UT",71.4377201408902,6.7,50328,9.4,15052,62.2442200372044,50.328
"8262",49009,2012,406,520,"UT",78.0769230769231,7.8,44792,10.5,732,71.0382513661202,44.792
"8263",49009,2016,331,474,"UT",69.831223628692,4.9,75938,4,603,78.6069651741294,75.938
"8264",49009,2020,496,619,"UT",80.1292407108239,1,74911,5.4,440,140.681818181818,74.911
"8265",49011,2012,96861,121069,"UT",80.0047906565677,5,69355,9.2,201915,59.9603793675556,69.355
"8266",49011,2016,62219,138411,"UT",44.9523520529438,3.7,72661,8,219577,63.0352905814361,72.661
"8267",49011,2020,104135,169814,"UT",61.3229769041422,2.6,87570,5.9,238282,71.265978966099,87.57
"8268",49013,2012,5698,6379,"UT",89.3243455087004,5.6,55724,17,12284,51.9293389775317,55.724
"8269",49013,2016,5508,6942,"UT",79.343128781331,5.9,61244,14.4,13167,52.7227158806106,61.244
"8270",49013,2020,7512,8561,"UT",87.7467585562434,7.4,61655,13.5,13219,64.7628413647023,61.655
"8271",49015,2012,3777,4449,"UT",84.8954821308159,5.6,51372,13.2,7467,59.5821615106468,51.372
"8272",49015,2016,3425,4289,"UT",79.8554441594777,4.4,51276,10.6,7208,59.5033296337403,51.276
"8273",49015,2020,4207,4898,"UT",85.8922008983258,3.8,57772,6.6,7143,68.5706285874282,57.772
"8274",49017,2012,1832,2182,"UT",83.9596700274977,5.3,44345,17.6,3758,58.0627993613624,44.345
"8275",49017,2016,1606,2344,"UT",68.5153583617747,6.1,45221,19.1,3736,62.7408993576017,45.221
"8276",49017,2020,2158,2732,"UT",78.9897510980966,3,44279,16.6,3818,71.5557883708748,44.279
"8277",49019,2012,1996,3950,"UT",50.5316455696203,7.1,42208,24.1,7123,55.45416257195,42.208
"8278",49019,2016,1975,4533,"UT",43.5693801014781,7.3,43529,20.9,7310,62.0109439124487,43.529
"8279",49019,2020,2248,5185,"UT",43.3558341369335,2.5,56639,16.3,7703,67.3114371024276,56.639
"8280",49021,2012,14200,16701,"UT",85.0248488114484,13.1,42296,21.7,32172,51.9116001491981,42.296
"8281",49021,2016,11561,17654,"UT",65.4865752803897,8.1,43799,15.9,33800,52.2307692307692,43.799
"8282",49021,2020,18989,25104,"UT",75.6413320586361,4.9,52045,11.4,37957,66.1379982611903,52.045
"8283",49023,2012,3448,3972,"UT",86.8076535750252,7.5,53314,15.9,6449,61.5909443324546,53.314
"8284",49023,2016,2827,4177,"UT",67.6801532200144,4.2,54861,12.9,6798,61.4445425125037,54.861
"8285",49023,2020,5087,5865,"UT",86.7348678601875,3.6,68333,9.6,7640,76.7670157068063,68.333
"8286",49025,2012,2522,3371,"UT",74.8145950756452,5.8,46979,18.2,5463,61.706022332052,46.979
"8287",49025,2016,2265,3505,"UT",64.6219686162625,6.5,50517,17.6,5532,63.3586406362979,50.517
"8288",49025,2020,2998,4180,"UT",71.7224880382775,3.4,49486,11.7,5970,70.0167504187605,49.486
"8289",49027,2012,4478,5026,"UT",89.0966971746916,6.9,47235,20.1,8422,59.6770363334125,47.235
"8290",49027,2016,3860,5242,"UT",73.6360167874857,4,53902,14.4,8640,60.6712962962963,53.902
"8291",49027,2020,5404,6190,"UT",87.3021001615509,3.7,63221,11.1,8923,69.3712876835145,63.221
"8292",49029,2012,4114,4597,"UT",89.493147705025,5.8,77159,11.6,6116,75.163505559189,77.159
"8293",49029,2016,3188,5192,"UT",61.402157164869,3.7,80865,8.2,6799,76.3641712016473,80.865
"8294",49029,2020,5181,6606,"UT",78.4287011807448,1.6,100408,5.6,7712,85.6587136929461,100.408
"8295",49031,2012,697,782,"UT",89.1304347826087,10.3,37273,16.9,1215,64.3621399176955,37.273
"8296",49031,2016,626,729,"UT",85.8710562414266,3.8,37112,18.4,1420,51.3380281690141,37.112
"8297",49031,2020,773,871,"UT",88.7485648679678,3.1,29125,18.6,1478,58.9309878213802,29.125
"8298",49033,2012,915,1007,"UT",90.8639523336644,6.7,49803,10.1,1530,65.8169934640523,49.803
"8299",49033,2016,797,1109,"UT",71.8665464382326,5.6,52569,15.9,1531,72.4363161332463,52.569
"8300",49033,2020,1157,1369,"UT",84.5142439737034,2.7,63917,9.2,1642,83.373934226553,63.917
"8301",49035,2012,223811,381799,"UT",58.6201116294176,7.3,59626,16.1,732642,52.112627995665,59.626
"8302",49035,2016,138043,418868,"UT",32.9562057736566,5.1,64601,13.5,783012,53.4944547465428,64.601
"8303",49035,2020,230174,546581,"UT",42.1115991957276,3.7,77128,10,835644,65.4083557112837,77.128
"8304",49037,2012,3074,5307,"UT",57.9234972677596,6.4,40186,30.3,9778,54.2749028431172,40.186
"8305",49037,2016,2645,5447,"UT",48.5588397282908,8.2,41108,23.8,10447,52.1393701541112,41.108
"8306",49037,2020,3535,6877,"UT",51.4032281518104,12,49690,20.2,10668,64.4638170228721,49.69
"8307",49039,2012,8406,9547,"UT",88.0486016549702,8.8,46214,18.2,19415,49.1733195982488,46.214
"8308",49039,2016,6673,10164,"UT",65.6532861078316,8.1,48866,15.1,20725,49.0422195416164,48.866
"8309",49039,2020,10459,12625,"UT",82.8435643564356,4.3,55820,11.8,22698,55.6216406731871,55.82
"8310",49041,2012,7207,8069,"UT",89.3171396703433,6,45599,17,14173,56.9321950186975,45.599
"8311",49041,2016,6740,8654,"UT",77.8830598567137,5.3,48872,14.3,14549,59.481751323115,48.872
"8312",49041,2020,9052,10362,"UT",87.3576529627485,6.5,55361,9.5,15191,68.2114409847936,55.361
"8313",49043,2012,8884,17488,"UT",50.80054894785,5,86515,13.7,26510,65.9675594115428,86.515
"8314",49043,2016,7333,20641,"UT",35.5263795358752,3.2,91470,10.5,28771,71.7423794793368,91.47
"8315",49043,2020,10252,26086,"UT",39.3007743617266,2.1,106973,6.5,31526,82.7444014464252,106.973
"8316",49045,2012,14268,19261,"UT",74.0771507190696,6.9,61933,11.5,37133,51.8703040422266,61.933
"8317",49045,2016,11169,21829,"UT",51.1658802510422,7,64149,8.7,40674,53.6681909819541,64.149
"8318",49045,2020,21014,31506,"UT",66.6984066527011,5.2,76737,7.6,47012,67.0169318471879,76.737
"8319",49047,2012,10421,11583,"UT",89.9680566347233,6.6,61850,20.2,21936,52.8036105032823,61.85
"8320",49047,2016,9810,12797,"UT",76.6585918574666,5.5,67943,14.5,23993,53.3363897803526,67.943
"8321",49047,2020,13261,15303,"UT",86.6562112004182,6.9,59428,15.6,23961,63.8662827094028,59.428
"8322",49049,2012,156950,177713,"UT",88.3165553448538,6.9,59864,13.5,336046,52.88353380192,59.864
"8323",49049,2016,102182,201551,"UT",50.6978382642607,4.9,64321,10.3,368141,54.7483165417598,64.321
"8324",49049,2020,192812,284286,"UT",67.8232484188458,3.7,77057,7.7,414390,68.6034894664447,77.057
"8325",49051,2012,7220,9589,"UT",75.2946084054646,5,65012,15,15695,61.0958904109589,65.012
"8326",49051,2016,6115,12120,"UT",50.453795379538,3.7,71337,13,18740,64.6744930629669,71.337
"8327",49051,2020,10795,17790,"UT",60.6801573917931,1.8,85807,6.3,22680,78.4391534391534,85.807
"8328",49053,2012,44698,54012,"UT",82.7556839220914,9.9,49145,17.8,97502,55.3957867530922,49.145
"8329",49053,2016,42650,61963,"UT",68.8313993835031,6.3,52865,15.4,109068,56.8113470495471,52.865
"8330",49053,2020,67294,91070,"UT",73.8926100801581,3.4,61747,11.9,127304,71.5374222333941,61.747
"8331",49055,2012,1089,1327,"UT",82.0648078372268,3.9,44821,17.9,1952,67.9815573770492,44.821
"8332",49055,2016,966,1421,"UT",67.9802955665025,1.9,41684,17.8,1961,72.4630290668026,41.684
"8333",49055,2020,1229,1621,"UT",75.817396668723,1.8,49299,15.7,1994,81.2938816449348,49.299
"8334",49057,2012,54224,75912,"UT",71.4300769311835,7.6,54923,15.8,161931,46.8792263371436,54.923
"8335",49057,2016,40235,85039,"UT",47.3135855313444,5.3,59660,12,170899,49.7597996477452,59.66
"8336",49057,2020,65949,111403,"UT",59.1985853163739,3.3,71275,8.6,183431,60.7329186451581,71.275
"8337",50001,2012,5203,17910,"VT",29.0508096035734,6.9,57785,8.3,29339,61.0450253928218,57.785
"8338",50001,2016,5297,19031,"VT",27.8335347590773,5,61020,5.2,30203,63.0102969903652,61.02
"8339",50001,2020,6567,22611,"VT",29.0433859625846,3.9,70262,5.4,30786,73.4457220814656,70.262
"8340",50003,2012,5687,17593,"VT",32.3253566759507,7,48938,7,29455,59.7283992530979,48.938
"8341",50003,2016,5925,17381,"VT",34.0889477015131,5.4,51489,4.8,29379,59.1613056945437,51.489
"8342",50003,2020,6724,19357,"VT",34.7367877253707,4.1,58200,4.3,28926,66.9190347784001,58.2
"8343",50005,2012,5088,13661,"VT",37.2447112217261,7.7,44435,9.5,24450,55.8732106339468,44.435
"8344",50005,2016,5534,14075,"VT",39.3179396092362,6.3,46931,5.3,24553,57.3249704720401,46.931
"8345",50005,2020,5924,15158,"VT",39.0816730439372,3.1,52481,4.3,24236,62.5433239808549,52.481
"8346",50007,2012,21571,77080,"VT",27.9852101712506,5.7,63900,5.6,125717,61.3123125750694,63.9
"8347",50007,2016,18601,83418,"VT",22.2985446786065,4.5,66414,4,130453,63.9448690332917,66.414
"8348",50007,2020,20104,96755,"VT",20.7782543537802,3.6,76316,3.2,134360,72.0117594522179,76.316
"8349",50009,2012,1164,2798,"VT",41.6011436740529,10.7,37214,11.3,5097,54.8950362958603,37.214
"8350",50009,2016,1506,2925,"VT",51.4871794871795,7.1,39467,7,5044,57.9896907216495,39.467
"8351",50009,2020,2164,4237,"VT",51.0738730233656,5.2,47035,5.2,5112,82.8834115805947,47.035
"8352",50011,2012,7405,19888,"VT",37.2335076427997,6.6,55051,7.3,36092,55.1036240718165,55.051
"8353",50011,2016,8752,21411,"VT",40.8761851384802,5,58884,5.1,37329,57.3575504299606,58.884
"8354",50011,2020,11274,26072,"VT",43.2417919607241,4.4,65314,3.4,38327,68.0251519816318,65.314
"8355",50013,2012,1471,4075,"VT",36.0981595092025,7.5,60433,6.5,5615,72.573463935886,60.433
"8356",50013,2016,1487,4110,"VT",36.1800486618005,6.1,64295,4.1,5656,72.6661951909477,64.295
"8357",50013,2020,2194,5782,"VT",37.9453476305777,4.6,81667,3.4,5857,98.7194809629503,81.667
"8358",50015,2012,3342,11988,"VT",27.8778778778779,4.8,54064,10.6,19085,62.8137280586848,54.064
"8359",50015,2016,3570,12762,"VT",27.9736718382699,3.9,53316,7.8,19783,64.5099327705606,53.316
"8360",50015,2020,4171,15679,"VT",26.6024618917023,3.7,64179,5.8,20201,77.6149695559626,64.179
"8361",50017,2012,4588,14053,"VT",32.6478332028748,6.2,53627,8.9,22926,61.2972171333857,53.627
"8362",50017,2016,5007,14649,"VT",34.1798074953922,4.3,54263,6.1,23261,62.9766562056661,54.263
"8363",50017,2020,5782,14876,"VT",38.8679752621672,3.8,62737,4.5,23560,63.1409168081494,62.737
"8364",50019,2012,4306,11692,"VT",36.8286007526514,7.7,41618,10.4,21457,54.4903761010393,41.618
"8365",50019,2016,5159,12047,"VT",42.8239395700174,5.2,43959,6.4,21596,55.78347842193,43.959
"8366",50019,2020,7086,15442,"VT",45.8878383629064,4.2,54390,3.2,21562,71.6167331416381,54.39
"8367",50021,2012,10835,28609,"VT",37.8726974029152,8.5,48968,8.3,49735,57.5228712174525,48.968
"8368",50021,2016,12479,29619,"VT",42.1317397616395,5.5,50029,5.8,49130,60.2869936902096,50.029
"8369",50021,2020,14625,34772,"VT",42.0597032094789,3.5,57176,4.6,48176,72.1770176021255,57.176
"8370",50023,2012,8093,29307,"VT",27.6145630736684,5.9,57276,6.7,47272,61.9965307158572,57.276
"8371",50023,2016,7993,31086,"VT",25.7125394068069,4.6,58171,4.7,47374,65.6182716257863,58.171
"8372",50023,2020,8707,35325,"VT",24.6482661004954,3.2,64862,3.3,47410,74.5095971314069,64.862
"8373",50025,2012,5347,21937,"VT",24.3743447144094,6.9,51113,8.5,35584,61.648493705036,51.113
"8374",50025,2016,5454,22635,"VT",24.0954274353877,6,50917,6.2,35398,63.9442906378891,50.917
"8375",50025,2020,7251,28452,"VT",25.485027414593,4.4,54188,5.3,34998,81.2960740613749,54.188
"8376",50027,2012,8598,28699,"VT",29.9592320289906,5.9,53124,7.6,45370,63.2554551465726,53.124
"8377",50027,2016,8605,29928,"VT",28.7523389468057,4.5,54763,6.7,45399,65.9221568757021,54.763
"8378",50027,2020,10135,36308,"VT",27.9139583562851,3.8,61503,4.6,45197,80.3327654490342,61.503
"8379",51001,2012,8213,16051,"VA",51.1681515170394,7,40780,19.1,26349,60.9169228433717,40.78
"8380",51001,2016,8583,15818,"VA",54.2609685168795,7,38503,18,26148,60.4941104482178,38.503
"8381",51001,2020,9172,16962,"VA",54.0738120504657,3.8,46178,14,25796,65.7543805241123,46.178
"8382",51003,2012,23297,53907,"VA",43.217021908101,4.4,67797,9.5,78037,69.0787703268962,67.797
"8383",51003,2016,19259,56726,"VA",33.9509219758136,3.2,70342,8,82566,68.7038248189327,70.342
"8384",51003,2020,20804,64657,"VA",32.1759438266545,3.4,84643,6.4,86956,74.3559961359768,84.643
"8385",51005,2012,3595,7173,"VA",50.1184999302942,5.8,46133,9,12862,55.7689317368994,46.133
"8386",51005,2016,4874,7325,"VA",66.5392491467577,4.6,45538,8.3,12821,57.1328289524998,45.538
"8387",51005,2020,5859,8203,"VA",71.4250883822992,4.6,48513,5.5,12175,67.3757700205339,48.513
"8388",51007,2012,4331,6915,"VA",62.6319595083153,8,50596,13.1,9851,70.1959191960207,50.596
"8389",51007,2016,4708,7040,"VA",66.875,4,58269,14.4,10075,69.8759305210918,58.269
"8390",51007,2020,5390,7894,"VA",68.2797061059032,4.4,63918,6.8,10213,77.2936453539606,63.918
"8391",51009,2012,8876,14970,"VA",59.2919171676687,7.7,45020,13.5,25477,58.7588805589355,45.02
"8392",51009,2016,9719,15396,"VA",63.1267861782281,5.5,47002,12.1,25562,60.2300289492215,47.002
"8393",51009,2020,11041,17005,"VA",64.9279623640106,4.9,57368,8.7,25569,66.5063162423247,57.368
"8394",51011,2012,5340,7935,"VA",67.296786389414,8.3,50092,10.5,11623,68.2698098597608,50.092
"8395",51011,2016,5715,8011,"VA",71.3394083135688,4.5,52134,9.3,11966,66.9480193882668,52.134
"8396",51011,2020,6702,9268,"VA",72.3133362106172,2.8,55457,7.7,12444,74.4776599164256,55.457
"8397",51013,2012,34474,117608,"VA",29.3126317937555,3.6,102459,10.2,176051,66.8033694781626,102.459
"8398",51013,2016,20186,121356,"VA",16.6337057912258,3.4,108706,8.6,187545,64.7076701591618,108.706
"8399",51013,2020,22318,130739,"VA",17.0706522154828,2.8,122604,6,193964,67.40374502485,122.604
"8400",51015,2012,23624,33672,"VA",70.1591827037301,4.8,50971,11.3,58043,58.0121633961029,50.971
"8401",51015,2016,26163,36343,"VA",71.9891038164158,4.9,56802,10.4,59443,61.1392426358024,56.802
"8402",51015,2020,30714,42278,"VA",72.6477127584086,2.9,65076,7.4,61254,69.0207986417214,65.076
"8403",51017,2012,1274,2223,"VA",57.3099415204678,3.1,51528,8.9,3726,59.6618357487923,51.528
"8404",51017,2016,1548,2253,"VA",68.7083888149134,8.7,44985,10.8,3682,61.1895708853884,44.985
"8405",51017,2020,1834,2501,"VA",73.3306677329068,6.4,55481,9.7,3618,69.126589275843,55.481
"8406",51019,2012,26679,37425,"VA",71.2865731462926,6.3,56906,9.6,53619,69.7980193588094,56.906
"8407",51019,2016,30659,42525,"VA",72.0964138741917,4.7,56725,8.4,60874,69.8574103886717,56.725
"8408",51019,2020,35600,48669,"VA",73.1471778750334,3.4,67136,6.3,63205,77.0018194763072,67.136
"8409",51021,2012,2144,2948,"VA",72.7272727272727,8.2,42658,10.8,5607,52.5771357232031,42.658
"8410",51021,2016,2573,3139,"VA",81.9687798661994,6.5,47800,9.6,5542,56.6402020931072,47.8
"8411",51021,2020,2903,3479,"VA",83.4435182523714,4.3,50365,7.5,5309,65.5302316820493,50.365
"8412",51023,2012,12479,18241,"VA",68.4118195274382,5,66053,6.4,25750,70.8388349514563,66.053
"8413",51023,2016,13375,18739,"VA",71.3752067879823,4.1,61470,5,26440,70.8736762481089,61.47
"8414",51023,2020,15099,21123,"VA",71.4813236756143,2.8,72719,5,26980,78.2913269088213,72.719
"8415",51025,2012,2968,8037,"VA",36.9292024387209,11.1,33859,15.4,14047,57.2150637146722,33.859
"8416",51025,2016,3046,7669,"VA",39.7183465901682,6.8,38858,12.4,13612,56.3399941228328,38.858
"8417",51025,2020,3357,7948,"VA",42.2370407649723,6.9,46111,8.2,13734,57.8709771370322,46.111
"8418",51027,2012,6436,9646,"VA",66.721957287995,10.4,29821,12.6,19617,49.1716368455931,29.821
"8419",51027,2016,7296,9247,"VA",78.9012652752244,9.7,30335,14,18986,48.7043084377963,30.335
"8420",51027,2020,8311,9957,"VA",83.4689163402631,6.5,34302,10,17727,56.1685564393298,34.302
"8421",51029,2012,3569,7457,"VA",47.8610701354432,7.4,37843,14.7,13783,54.1028803598636,37.843
"8422",51029,2016,3950,7295,"VA",54.1466758053461,8.7,43514,14.3,13714,53.1938165378445,43.514
"8423",51029,2020,4544,8129,"VA",55.8986345183909,5.8,48603,10.4,13920,58.3979885057471,48.603
"8424",51031,2012,17695,25696,"VA",68.8628580323786,7.5,45432,13.1,42872,59.9365553274865,45.432
"8425",51031,2016,19551,27535,"VA",71.004176502633,4.3,47005,9.7,43751,62.9357043267582,47.005
"8426",51031,2020,21245,29901,"VA",71.0511354135313,3.8,52319,8.2,44328,67.4539794260964,52.319
"8427",51033,2012,6151,13652,"VA",45.0556694989745,10.9,58044,14.3,21675,62.9850057670127,58.044
"8428",51033,2016,7147,14863,"VA",48.0858507703694,7.1,57294,9.7,22848,65.0516456582633,57.294
"8429",51033,2020,8336,16288,"VA",51.1787819253438,3,67901,6.3,23500,69.3106382978723,67.901
"8430",51035,2012,8736,12918,"VA",67.6265675801208,9.4,33600,16.5,23909,54.0298632314191,33.6
"8431",51035,2016,10663,13668,"VA",78.014340064384,5.3,37048,13.5,23955,57.0569818409518,37.048
"8432",51035,2020,12659,15657,"VA",80.8520150731302,4.4,44518,11.4,24462,64.0053961246014,44.518
"8433",51036,2012,1396,4232,"VA",32.9867674858223,8.6,48208,14.2,5921,71.4744131058943,48.208
"8434",51036,2016,1476,4107,"VA",35.9386413440468,7.3,54167,12,5934,69.211324570273,54.167
"8435",51036,2020,1761,4441,"VA",39.653231254222,3.1,60096,7.9,5912,75.1184032476319,60.096
"8436",51037,2012,3311,5898,"VA",56.1376737877247,8.4,33562,20.3,9620,61.3097713097713,33.562
"8437",51037,2016,3479,5808,"VA",59.9001377410468,7,33837,16.1,9571,60.6833141782468,33.837
"8438",51037,2020,3815,6191,"VA",61.6217089323211,5.5,40924,11.8,9312,66.4841065292096,40.924
"8439",51041,2012,90934,170988,"VA",53.1815098135542,6.9,72363,10.5,235017,72.7555878936417,72.363
"8440",51041,2016,85045,176461,"VA",48.1947852499986,6.4,73869,8.4,250444,70.4592643465206,73.869
"8441",51041,2020,93326,203955,"VA",45.7581329214778,4.7,84645,7.5,265513,76.8154478311796,84.645
"8442",51043,2012,4296,7762,"VA",55.346560164906,5.9,80186,11.4,10920,71.0805860805861,80.186
"8443",51043,2016,4661,8213,"VA",56.7514915378059,4.8,71986,14.1,11213,73.2453402300901,71.986
"8444",51043,2020,5192,9337,"VA",55.6067259290993,3,86154,8.7,11665,80.0428632661809,86.154
"8445",51045,2012,1757,2667,"VA",65.8792650918635,4.3,47691,14.6,4029,66.1950856291884,47.691
"8446",51045,2016,2140,2794,"VA",76.5926986399427,5.6,40500,11.1,4116,67.8814382896016,40.5
"8447",51045,2020,2536,3170,"VA",80,1.7,57792,5.2,4202,75.440266539743,57.792
"8448",51047,2012,11580,20211,"VA",57.2955321359656,6.5,65567,12.4,34914,57.8879532565733,65.567
"8449",51047,2016,13349,22218,"VA",60.0819155639572,6.4,66160,11.8,36602,60.7016010054095,66.16
"8450",51047,2020,16012,27116,"VA",59.0500073757191,4,80663,9.6,39256,69.0747911147341,80.663
"8451",51049,2012,2538,5048,"VA",50.2773375594295,9.1,43137,18.5,7691,65.6351579768561,43.137
"8452",51049,2016,2697,4906,"VA",54.9735018344884,8.5,37489,14.7,7722,63.5327635327635,37.489
"8453",51049,2020,3019,5313,"VA",56.8228872576699,2.3,50565,11.7,7920,67.0833333333333,50.565
"8454",51051,2012,4274,6904,"VA",61.9061413673233,10.1,32622,13.5,12620,54.7068145800317,32.622
"8455",51051,2016,4932,6440,"VA",76.583850931677,7.2,31226,11.4,12177,52.8865894719553,31.226
"8456",51051,2020,5748,7307,"VA",78.6642945121117,4.9,30116,8.4,11730,62.2932651321398,30.116
"8457",51053,2012,6875,13589,"VA",50.592390904408,10,51582,15.8,21682,62.6741075546536,51.582
"8458",51053,2016,7447,13575,"VA",54.8581952117864,9.3,51579,11.9,22270,60.9564436461607,51.579
"8459",51053,2020,8695,15092,"VA",57.6133050622847,6.3,65485,8.8,22722,66.4202094886014,65.485
"8460",51057,2012,2602,5675,"VA",45.8502202643172,7.5,42446,13.8,8743,64.9090701132334,42.446
"8461",51057,2016,2657,5408,"VA",49.1309171597633,6.2,47527,12,8868,60.9833107803338,47.527
"8462",51057,2020,3075,6178,"VA",49.7733894464228,8,51125,10.2,8924,69.2290452711788,51.125
"8463",51059,2012,206773,529287,"VA",39.0663288537221,5,109383,12.1,822350,64.3627409253967,109.383
"8464",51059,2016,157710,551183,"VA",28.6130014895234,4.7,114329,10.3,861183,64.0030051684717,114.329
"8465",51059,2020,168401,601243,"VA",28.0088084185595,4.1,127866,8.1,879212,68.3843032169716,127.866
"8466",51061,2012,21034,35555,"VA",59.1590493601463,5.9,88687,10.7,49074,72.4518074744264,88.687
"8467",51061,2016,22127,37467,"VA",59.0573037606427,4,91221,8.6,51740,72.4139930421338,91.221
"8468",51061,2020,25106,43671,"VA",57.4889514780976,2.9,105665,7.9,53996,80.8782132009779,105.665
"8469",51063,2012,4673,7644,"VA",61.1329147043433,7,44038,14.5,11882,64.3326039387308,44.038
"8470",51063,2016,5293,8051,"VA",65.7433859147932,6.9,47288,9.6,12371,65.0796216959017,47.288
"8471",51063,2020,6225,9412,"VA",66.1389715257119,3.1,51250,8.9,12756,73.7848855440577,51.25
"8472",51065,2012,6678,12749,"VA",52.3805788689309,6,71181,8.1,19823,64.314180497402,71.181
"8473",51065,2016,7025,13597,"VA",51.6658086342576,5.3,66425,8.1,20579,66.072209533991,66.425
"8474",51065,2020,8155,15846,"VA",51.4640918843872,2.5,78885,8.3,21485,73.7537817081685,78.885
"8475",51067,2012,16718,26707,"VA",62.597820796046,8.8,45049,13.7,44501,60.0143816992877,45.049
"8476",51067,2016,18569,26971,"VA",68.8480219495013,6.4,48720,12.2,45210,59.6571554965716,48.72
"8477",51067,2020,20895,29704,"VA",70.3440614058713,4.3,56779,9.5,45575,65.1760833790455,56.779
"8478",51069,2012,22858,36394,"VA",62.8070561081497,6,67694,10.9,58845,61.8472257625967,67.694
"8479",51069,2016,26083,40440,"VA",64.498021760633,5.1,68929,11,62897,64.2955943844699,68.929
"8480",51069,2020,30558,48718,"VA",62.7242497639476,3.3,80011,8.3,67871,71.7802890778094,80.011
"8481",51071,2012,4660,7558,"VA",61.6565228896533,6.8,45231,16,13467,56.1223732085839,45.231
"8482",51071,2016,5910,8212,"VA",71.9678519240136,4.7,47675,13.6,13327,61.6192691528476,47.675
